position	numhm	numht
1000000	16	47
2000000	91	58
3000000	231	189
4000000	127	227
5000000	86	46
6000000	1	17
7000000	1	19
8000000	1	13
9000000	0	22
10000000	1	32
11000000	9	72
12000000	45	89
13000000	5	29
14000000	5	86
15000000	5	46
16000000	9	58
17000000	8	119
18000000	2	47
19000000	14	381
20000000	15	36
21000000	17	189
22000000	5	61
23000000	9	90
24000000	11	66
25000000	30	49
26000000	138	113
27000000	74	59
28000000	59	76
29000000	8	48
30000000	19	66
31000000	11	18
32000000	12	72
33000000	0	12
34000000	0	63
35000000	1	25
36000000	16	28
37000000	55	58
38000000	8	22
39000000	2	30
40000000	18	33
41000000	12	67
42000000	2	31
43000000	1	7
44000000	9	69
45000000	2	33
46000000	2	53
47000000	0	10
48000000	6	67
49000000	57	87
50000000	16	45
51000000	9	49
52000000	0	45
53000000	2	31
54000000	7	48
55000000	7	75
56000000	14	67
57000000	8	230
58000000	1	59
59000000	12	357
60000000	25	240
61000000	0	44
62000000	1	99
63000000	0	37
64000000	4	107
65000000	0	50
66000000	35	232
67000000	41	53
68000000	92	120
69000000	25	36
70000000	8	58
71000000	155	119
72000000	5	15
73000000	23	44
74000000	6	21
75000000	3	32
76000000	1	64
77000000	11	16
78000000	0	25
79000000	28	50
80000000	8	23
81000000	13	29
82000000	16	43
83000000	10	26
84000000	36	61
85000000	6	14
86000000	7	29
87000000	0	11
88000000	0	18
89000000	6	56
90000000	0	13
91000000	1	74
92000000	4	20
93000000	22	68
94000000	12	36
95000000	28	31
96000000	3	152
97000000	12	35
98000000	40	56
99000000	49	98
100000000	13	53
101000000	7	98
102000000	3	81
103000000	7	219
104000000	8	18
105000000	10	124
106000000	12	114
107000000	19	56
108000000	4	29
109000000	2	26
110000000	2	74
111000000	2	33
112000000	5	4
113000000	1	6
114000000	4	61
115000000	4	15
116000000	22	41
117000000	8	117
118000000	1	17
119000000	3	47
120000000	10	70
121000000	25	142
122000000	37	139
123000000	133	342
124000000	48	211
125000000	23	178
126000000	28	66
127000000	58	210
128000000	11	129
129000000	10	83
130000000	10	178
131000000	16	81
132000000	28	149
133000000	16	93
134000000	19	62
135000000	91	53
136000000	73	153
137000000	30	86
138000000	122	350
139000000	62	50
140000000	41	40
141000000	26	41
142000000	2	5
143000000	17	15
144000000	12	7
145000000	4	12
146000000	15	15
147000000	27	36
148000000	31	64
149000000	29	43
150000000	62	45
151000000	34	19
152000000	31	55
153000000	10	23
154000000	50	20
155000000	28	5
156000000	6	118
157000000	14	19
158000000	6	45
159000000	32	58
160000000	9	188
161000000	5	70
162000000	2	31
163000000	1	46
164000000	3	52
165000000	0	261
166000000	0	99
167000000	0	102
168000000	9	222
169000000	0	41
170000000	1	100
171000000	2	51
172000000	0	23
173000000	1	45
174000000	5	75
175000000	1	25
176000000	1	49
177000000	4	87
178000000	2	20
179000000	0	138
180000000	7	48
181000000	1	27
182000000	1	62
183000000	20	56
184000000	4	10
185000000	3	46
186000000	21	245
187000000	23	45
188000000	13	46
189000000	0	15
190000000	0	23
191000000	3	21
192000000	2	32
193000000	18	47
194000000	155	151
195000000	6	68
196000000	55	85
197000000	54	114
198000000	4	121
199000000	0	14
200000000	0	128
201000000	0	72
202000000	8	213
203000000	0	136
204000000	3	112
205000000	0	117
206000000	0	63
207000000	0	91
208000000	0	59
209000000	26	251
210000000	11	26
211000000	2	55
212000000	17	45
213000000	13	28
214000000	4	23
215000000	2	29
216000000	0	15
217000000	1	40
218000000	2	62
219000000	31	31
220000000	40	91
221000000	57	87
222000000	47	78
223000000	21	38
224000000	1	29
225000000	1	72
226000000	0	46
227000000	3	64
228000000	0	100
229000000	1	48
230000000	4	66
231000000	5	118
232000000	6	144
233000000	0	98
234000000	2	73
235000000	0	39
236000000	4	99
237000000	12	111
238000000	38	60
239000000	84	65
240000000	11	45
241000000	89	76
242000000	64	82
243000000	106	53
244000000	60	85
245000000	6	61
246000000	11	80
247000000	1	12
248000000	11	89
249000000	0	17
250000000	16	26
251000000	96	267
252000000	0	109
253000000	1	76
254000000	42	78
255000000	2	155
256000000	2	104
257000000	21	175
258000000	72	219
259000000	5	75
260000000	5	170
261000000	33	271
262000000	17	134
263000000	151	200
264000000	6	57
265000000	5	137
266000000	2	108
267000000	7	177
268000000	32	48
269000000	30	51
270000000	4	39
271000000	2	18
272000000	1	12
273000000	1	38
274000000	1	25
275000000	13	41
276000000	13	19
277000000	3	127
278000000	2	74
279000000	3	140
280000000	2	70
281000000	1	48
282000000	4	78
283000000	0	77
284000000	2	95
285000000	1	56
286000000	10	85
287000000	193	102
288000000	1	105
289000000	34	108
290000000	6	24
291000000	1	193
292000000	1	48
293000000	0	14
294000000	5	116
295000000	0	20
296000000	6	32
297000000	3	46
298000000	2	13
299000000	8	29
300000000	2	35
301000000	3	51
302000000	6	74
303000000	50	58
304000000	3	208
305000000	33	173
306000000	9	192
307000000	3	112
308000000	6	229
309000000	10	244
310000000	6	105
311000000	40	205
312000000	29	83
313000000	17	109
314000000	10	115
315000000	2	72
316000000	6	52
317000000	4	60
318000000	29	50
319000000	10	23
320000000	6	24
321000000	6	30
322000000	27	57
323000000	17	28
324000000	8	55
325000000	5	33
326000000	11	99
327000000	10	116
328000000	18	46
329000000	8	163
330000000	1	50
331000000	194	193
332000000	49	92
333000000	0	79
334000000	4	46
335000000	14	58
336000000	30	166
337000000	0	0
338000000	0	0
339000000	27	369
