position	numhm	numht
500000	12	18
1000000	4	29
1500000	75	40
2000000	16	18
2500000	88	69
3000000	143	120
3500000	124	215
4000000	3	12
4500000	0	6
5000000	86	40
5500000	1	14
6000000	0	3
6500000	1	12
7000000	0	7
7500000	1	9
8000000	0	4
8500000	0	15
9000000	0	7
9500000	1	0
10000000	0	32
10500000	1	41
11000000	8	31
11500000	38	63
12000000	7	26
12500000	4	12
13000000	1	17
13500000	1	52
14000000	4	34
14500000	1	19
15000000	4	27
15500000	3	17
16000000	6	41
16500000	2	58
17000000	6	61
17500000	2	47
18000000	0	0
18500000	0	94
19000000	14	287
19500000	4	17
20000000	11	19
20500000	15	100
21000000	2	89
21500000	3	39
22000000	2	22
22500000	5	36
23000000	4	54
23500000	3	41
24000000	8	25
24500000	0	15
25000000	30	34
25500000	108	82
26000000	30	31
26500000	19	28
27000000	55	31
27500000	53	35
28000000	6	41
28500000	5	22
29000000	3	26
29500000	12	41
30000000	7	25
30500000	4	4
31000000	7	14
31500000	4	59
32000000	8	13
32500000	0	1
33000000	0	11
33500000	0	6
34000000	0	57
34500000	0	23
35000000	1	2
35500000	8	21
36000000	8	7
36500000	14	26
37000000	41	32
37500000	8	12
38000000	0	10
38500000	2	5
39000000	0	25
39500000	6	14
40000000	12	19
40500000	10	53
41000000	2	14
41500000	2	20
42000000	0	11
42500000	0	3
43000000	1	4
43500000	2	37
44000000	7	32
44500000	2	14
45000000	0	19
45500000	2	24
46000000	0	29
46500000	0	2
47000000	0	8
47500000	2	31
48000000	4	36
48500000	52	77
49000000	5	10
49500000	5	25
50000000	11	20
50500000	7	45
51000000	2	4
51500000	0	11
52000000	0	34
52500000	0	12
53000000	2	19
53500000	2	5
54000000	5	43
54500000	2	29
55000000	5	46
55500000	13	29
56000000	1	38
56500000	0	63
57000000	8	167
57500000	1	20
58000000	0	39
58500000	0	38
59000000	12	319
59500000	10	68
60000000	15	172
60500000	0	17
61000000	0	27
61500000	1	85
62000000	0	14
62500000	0	12
63000000	0	25
63500000	3	51
64000000	1	56
64500000	0	27
65000000	0	23
65500000	13	198
66000000	22	34
66500000	3	30
67000000	38	23
67500000	14	50
68000000	78	70
68500000	21	25
69000000	4	11
69500000	4	44
70000000	4	14
70500000	97	66
71000000	58	53
71500000	1	2
72000000	4	13
72500000	12	27
73000000	11	17
73500000	6	12
74000000	0	9
74500000	1	20
75000000	2	12
75500000	0	25
76000000	1	39
76500000	10	8
77000000	1	8
77500000	0	15
78000000	0	10
78500000	18	33
79000000	10	17
79500000	1	8
80000000	7	15
80500000	7	22
81000000	6	7
81500000	16	25
82000000	0	18
82500000	7	18
83000000	3	8
83500000	33	55
84000000	3	6
84500000	1	10
85000000	5	4
85500000	4	7
86000000	3	22
86500000	0	6
87000000	0	5
87500000	0	6
88000000	0	12
88500000	0	7
89000000	6	49
89500000	0	3
90000000	0	10
90500000	1	14
91000000	0	60
91500000	0	3
92000000	4	17
92500000	15	54
93000000	7	14
93500000	11	18
94000000	1	18
94500000	25	11
95000000	3	20
95500000	1	75
96000000	2	77
96500000	0	22
97000000	12	13
97500000	33	28
98000000	7	28
98500000	10	46
99000000	39	52
99500000	10	37
100000000	3	16
100500000	3	38
101000000	4	60
101500000	2	61
102000000	1	20
102500000	2	151
103000000	5	68
103500000	2	6
104000000	6	12
104500000	6	86
105000000	4	38
105500000	7	39
106000000	5	75
106500000	11	18
107000000	8	38
107500000	0	5
108000000	4	24
108500000	0	22
109000000	2	4
109500000	1	53
110000000	1	21
110500000	2	1
111000000	0	32
111500000	4	3
112000000	1	1
112500000	1	2
113000000	0	4
113500000	3	21
114000000	1	40
114500000	2	5
115000000	2	10
115500000	3	20
116000000	19	21
116500000	8	110
117000000	0	7
117500000	0	5
118000000	1	12
118500000	0	37
119000000	3	10
119500000	5	18
120000000	5	52
120500000	20	101
121000000	5	41
121500000	3	67
122000000	34	72
122500000	7	97
123000000	126	245
123500000	40	143
124000000	8	68
124500000	17	135
125000000	6	43
125500000	9	23
126000000	19	43
126500000	49	99
127000000	9	111
127500000	6	98
128000000	5	31
128500000	5	30
129000000	5	53
129500000	5	53
130000000	5	125
130500000	9	29
131000000	7	52
131500000	15	44
132000000	13	105
132500000	8	72
133000000	8	21
133500000	14	37
134000000	5	25
134500000	54	27
135000000	37	26
135500000	56	136
136000000	17	17
136500000	7	18
137000000	23	68
137500000	105	327
138000000	17	23
138500000	44	27
139000000	18	23
139500000	17	29
140000000	24	11
140500000	14	29
141000000	12	12
141500000	1	5
142000000	1	0
142500000	10	11
143000000	7	4
143500000	2	5
144000000	10	2
144500000	4	8
145000000	0	4
145500000	11	6
146000000	4	9
146500000	10	16
147000000	17	20
147500000	22	38
148000000	9	26
148500000	7	18
149000000	22	25
149500000	49	21
150000000	13	24
150500000	10	5
151000000	24	14
151500000	12	4
152000000	19	51
152500000	3	18
153000000	7	5
153500000	38	11
154000000	12	9
154500000	8	2
155000000	20	3
155500000	5	100
156000000	1	18
156500000	2	11
157000000	12	8
157500000	1	30
158000000	5	15
158500000	22	39
159000000	10	19
159500000	4	31
160000000	5	157
160500000	5	16
161000000	0	54
161500000	2	15
162000000	0	16
162500000	0	17
163000000	1	29
163500000	3	29
164000000	0	23
164500000	0	214
165000000	0	47
165500000	0	60
166000000	0	39
166500000	0	32
167000000	0	70
167500000	7	175
168000000	2	47
168500000	0	25
169000000	0	16
169500000	0	83
170000000	1	17
170500000	1	41
171000000	1	10
171500000	0	16
172000000	0	7
172500000	1	28
173000000	0	17
173500000	3	13
174000000	2	62
174500000	0	13
175000000	1	12
175500000	1	15
176000000	0	34
176500000	4	79
177000000	0	8
177500000	1	18
178000000	1	2
178500000	0	9
179000000	0	129
179500000	1	22
180000000	6	26
180500000	0	10
181000000	1	17
181500000	1	24
182000000	0	38
182500000	5	8
183000000	15	48
183500000	2	8
184000000	2	2
184500000	2	6
185000000	1	40
185500000	16	234
186000000	5	11
186500000	3	30
187000000	20	15
187500000	13	36
188000000	0	10
188500000	0	14
189000000	0	1
189500000	0	15
190000000	0	8
190500000	1	9
191000000	2	12
191500000	1	28
192000000	1	4
192500000	5	27
193000000	13	20
193500000	108	66
194000000	47	85
194500000	2	50
195000000	4	18
195500000	5	59
196000000	50	26
196500000	49	62
197000000	5	52
197500000	4	101
198000000	0	20
198500000	0	3
199000000	0	11
199500000	0	85
200000000	0	43
200500000	0	53
201000000	0	19
201500000	0	0
202000000	8	213
202500000	0	114
203000000	0	22
203500000	1	65
204000000	2	47
204500000	0	75
