position	numhm	numht
1000000	55	305
2000000	51	437
3000000	47	425
4000000	73	575
5000000	36	444
6000000	60	515
7000000	67	699
8000000	112	985
9000000	55	673
10000000	44	477
11000000	48	544
12000000	97	1116
13000000	68	1304
14000000	119	1611
15000000	136	1186
16000000	99	833
17000000	153	1092
18000000	97	543
19000000	219	1168
20000000	371	1680
21000000	365	1294
22000000	298	1201
23000000	319	931
24000000	144	422
25000000	183	553
26000000	194	543
27000000	161	751
28000000	84	944
29000000	60	1145
30000000	62	1592
31000000	51	1504
32000000	61	1057
33000000	44	679
34000000	40	529
35000000	42	507
36000000	32	619
37000000	42	373
38000000	27	341
39000000	25	286
40000000	17	255
41000000	11	318
42000000	11	269
43000000	12	231
44000000	33	292
45000000	45	398
46000000	63	552
47000000	60	549
48000000	62	495
49000000	58	724
50000000	44	412
51000000	41	418
52000000	57	605
53000000	73	933
54000000	72	1023
55000000	102	1315
56000000	111	1646
57000000	128	1546
58000000	86	1150
59000000	67	1137
60000000	55	728
61000000	35	535
62000000	30	537
63000000	22	341
64000000	15	363
65000000	44	464
66000000	220	355
67000000	23	104
68000000	730	622
69000000	963	855
70000000	588	143
71000000	1449	117
72000000	1136	123
73000000	1021	123
74000000	967	162
75000000	645	348
76000000	461	365
77000000	74	63
78000000	166	213
79000000	155	235
80000000	253	545
81000000	148	508
82000000	59	662
83000000	32	415
84000000	19	349
85000000	31	526
86000000	29	365
87000000	51	546
88000000	98	858
89000000	52	847
90000000	61	717
91000000	85	1175
92000000	104	1642
93000000	84	1024
94000000	65	762
95000000	57	1149
96000000	77	861
97000000	88	1193
98000000	51	603
99000000	58	803
100000000	63	638
101000000	56	660
102000000	33	373
103000000	39	482
104000000	27	509
105000000	48	482
106000000	11	48
