position	numhm	numht
50000	2	21
100000	3	36
150000	5	27
200000	4	31
250000	17	34
300000	2	29
350000	5	26
400000	7	41
450000	8	46
500000	1	13
550000	0	0
600000	0	0
650000	0	0
700000	1	0
750000	0	1
800000	0	0
850000	0	0
900000	0	0
950000	0	0
1000000	0	0
1050000	0	1
1100000	1	4
1150000	8	32
1200000	6	27
1250000	3	38
1300000	1	17
1350000	0	5
1400000	2	25
1450000	0	11
1500000	7	27
1550000	9	57
1600000	1	22
1650000	5	20
1700000	2	45
1750000	1	9
1800000	1	18
1850000	2	12
1900000	0	23
1950000	1	22
2000000	1	22
2050000	2	8
2100000	0	1
2150000	0	0
2200000	1	6
2250000	12	66
2300000	5	37
2350000	0	29
2400000	1	3
2450000	0	3
2500000	4	24
2550000	1	15
2600000	4	36
2650000	2	30
2700000	1	18
2750000	4	18
2800000	0	7
2850000	0	20
2900000	1	14
2950000	5	21
3000000	4	69
3050000	0	14
3100000	3	13
3150000	4	25
3200000	5	43
3250000	1	21
3300000	3	27
3350000	2	34
3400000	8	39
3450000	3	9
3500000	2	27
3550000	3	42
3600000	3	41
3650000	3	20
3700000	5	29
3750000	7	48
3800000	2	28
3850000	1	6
3900000	11	40
3950000	4	39
4000000	3	30
4050000	5	64
4100000	7	82
4150000	3	37
4200000	1	11
4250000	0	21
4300000	5	30
4350000	4	19
4400000	1	16
4450000	0	20
4500000	1	8
4550000	0	27
4600000	4	59
4650000	2	24
4700000	0	7
4750000	2	9
4800000	1	9
4850000	0	0
4900000	0	0
4950000	0	1
5000000	0	0
5050000	0	0
5100000	2	14
5150000	7	33
5200000	5	34
5250000	0	12
5300000	3	24
5350000	8	39
5400000	6	85
5450000	4	24
5500000	0	10
5550000	1	16
5600000	3	55
5650000	9	46
5700000	1	16
5750000	0	15
5800000	0	20
5850000	0	16
5900000	9	45
5950000	0	6
6000000	2	5
6050000	2	21
6100000	6	23
6150000	1	24
6200000	1	23
6250000	1	9
6300000	6	33
6350000	7	73
6400000	6	54
6450000	2	27
6500000	0	5
6550000	5	49
6600000	2	57
6650000	2	27
6700000	2	29
6750000	6	33
6800000	0	62
6850000	5	37
6900000	5	18
6950000	2	21
7000000	6	74
7050000	15	97
7100000	6	48
7150000	4	48
7200000	9	103
7250000	2	27
7300000	0	34
7350000	3	22
7400000	1	20
7450000	7	58
7500000	6	40
7550000	5	46
7600000	11	66
7650000	13	82
7700000	2	24
7750000	5	49
7800000	5	35
7850000	6	47
7900000	4	29
7950000	5	94
8000000	3	16
8050000	1	12
8100000	1	15
8150000	1	12
8200000	1	30
8250000	2	33
8300000	1	21
8350000	5	67
8400000	5	20
8450000	3	35
8500000	2	48
8550000	10	70
8600000	2	44
8650000	5	16
8700000	0	36
8750000	0	17
8800000	5	19
8850000	3	33
8900000	2	68
8950000	1	34
9000000	5	43
9050000	0	29
9100000	4	38
9150000	4	48
9200000	4	26
9250000	6	21
9300000	2	17
9350000	2	25
9400000	3	41
9450000	0	9
9500000	0	0
9550000	2	32
9600000	1	23
9650000	2	29
9700000	3	18
9750000	2	24
9800000	0	9
9850000	1	14
9900000	2	21
9950000	3	21
10000000	3	32
10050000	13	71
10100000	2	24
10150000	6	56
10200000	4	44
10250000	8	42
10300000	6	123
10350000	6	96
10400000	2	38
10450000	0	0
10500000	0	1
10550000	0	1
10600000	0	1
10650000	0	0
10700000	0	0
10750000	0	0
10800000	0	3
10850000	0	0
10900000	0	3
10950000	0	3
11000000	1	38
11050000	0	2
11100000	2	24
11150000	5	59
11200000	0	47
11250000	5	74
11300000	4	35
11350000	6	55
11400000	8	125
11450000	4	75
11500000	4	67
11550000	17	72
11600000	6	48
11650000	3	34
11700000	7	69
11750000	4	66
11800000	1	9
11850000	1	28
11900000	4	45
11950000	4	79
12000000	12	103
12050000	2	55
12100000	9	137
12150000	6	124
12200000	11	99
12250000	4	59
12300000	5	39
12350000	4	128
12400000	2	45
12450000	2	99
12500000	0	15
12550000	1	32
12600000	1	31
12650000	1	32
12700000	3	18
12750000	6	102
12800000	2	55
12850000	2	87
12900000	1	35
12950000	4	63
13000000	2	49
13050000	1	80
13100000	4	43
13150000	8	69
13200000	7	62
13250000	7	63
13300000	4	58
13350000	0	63
13400000	5	50
13450000	2	143
13500000	8	144
13550000	2	73
13600000	8	96
13650000	4	145
13700000	8	60
13750000	8	90
13800000	7	62
13850000	4	28
13900000	8	78
13950000	6	72
14000000	18	132
14050000	5	42
14100000	2	66
14150000	2	61
14200000	3	22
14250000	0	2
14300000	6	87
14350000	13	61
14400000	9	52
14450000	7	39
14500000	13	48
14550000	2	107
14600000	6	46
14650000	4	72
14700000	9	108
14750000	5	61
14800000	11	61
14850000	13	95
14900000	7	36
14950000	6	44
15000000	13	76
15050000	7	24
15100000	1	22
15150000	5	80
15200000	7	78
15250000	3	40
15300000	3	22
15350000	11	83
15400000	3	37
15450000	0	1
15500000	1	4
15550000	1	15
15600000	5	39
15650000	3	38
15700000	3	78
15750000	5	23
15800000	12	51
15850000	3	53
15900000	5	63
15950000	16	62
16000000	5	20
16050000	9	64
16100000	3	49
16150000	2	20
16200000	3	20
16250000	6	55
16300000	7	63
16350000	8	94
16400000	16	65
16450000	16	59
16500000	16	53
16550000	5	95
16600000	6	51
16650000	4	58
16700000	5	27
16750000	5	20
16800000	7	61
16850000	8	85
16900000	10	73
16950000	6	40
17000000	11	40
17050000	5	79
17100000	8	35
17150000	4	32
17200000	14	40
17250000	8	43
17300000	13	48
17350000	1	13
17400000	2	10
17450000	1	7
17500000	1	9
17550000	0	5
17600000	0	8
17650000	3	8
17700000	1	5
17750000	0	0
17800000	1	6
17850000	10	38
17900000	12	49
17950000	6	72
18000000	7	36
18050000	6	71
18100000	1	15
18150000	11	52
18200000	8	61
18250000	10	50
18300000	2	19
18350000	6	23
18400000	1	0
18450000	5	15
18500000	14	78
18550000	27	52
18600000	9	41
18650000	12	82
18700000	15	64
18750000	20	116
18800000	22	46
18850000	7	54
18900000	17	139
18950000	15	113
19000000	11	77
19050000	15	47
19100000	3	9
19150000	12	47
19200000	14	120
19250000	28	125
19300000	17	133
19350000	11	82
19400000	27	107
19450000	36	127
19500000	22	116
19550000	13	110
19600000	23	79
19650000	11	80
19700000	10	41
19750000	22	62
19800000	26	95
19850000	20	58
19900000	19	76
19950000	14	64
20000000	28	102
20050000	22	88
20100000	32	60
20150000	16	67
20200000	22	77
20250000	19	62
