position	numhm	numht
75000	4	8
150000	1	10
225000	3	9
300000	2	12
375000	0	14
450000	0	3
525000	0	0
600000	2	16
675000	3	18
750000	1	8
825000	0	5
900000	3	2
975000	1	5
1050000	1	6
1125000	1	8
1200000	1	12
1275000	0	12
1350000	2	8
1425000	1	5
1500000	1	36
1575000	3	23
1650000	0	19
1725000	1	27
1800000	0	10
1875000	0	6
1950000	1	23
2025000	3	18
2100000	3	9
2175000	3	24
2250000	2	18
2325000	3	20
2400000	1	17
2475000	1	13
2550000	5	15
2625000	5	5
2700000	2	4
2775000	4	17
2850000	1	9
2925000	2	13
3000000	2	11
3075000	2	13
3150000	2	35
3225000	9	45
3300000	4	56
3375000	4	26
3450000	1	11
3525000	2	19
3600000	2	3
3675000	2	12
3750000	8	9
3825000	5	16
3900000	4	13
3975000	0	7
4050000	2	26
4125000	3	14
4200000	6	38
4275000	0	9
4350000	5	25
4425000	1	19
4500000	2	5
4575000	4	17
4650000	7	9
4725000	3	5
4800000	5	14
4875000	3	11
4950000	3	4
5025000	0	2
5100000	1	10
5175000	2	21
5250000	1	32
5325000	3	28
5400000	4	19
5475000	3	31
5550000	1	22
5625000	2	15
5700000	3	27
5775000	0	20
5850000	1	11
5925000	2	50
6000000	1	10
6075000	2	13
6150000	9	44
6225000	4	29
6300000	1	12
6375000	2	11
6450000	5	9
6525000	4	14
6600000	4	25
6675000	2	16
6750000	3	19
6825000	2	19
6900000	1	18
6975000	5	15
7050000	1	23
7125000	8	114
7200000	4	24
7275000	2	19
7350000	4	22
7425000	1	12
7500000	6	48
7575000	0	16
7650000	2	9
7725000	4	9
7800000	4	23
7875000	4	17
7950000	3	11
8025000	1	17
8100000	4	26
8175000	5	13
8250000	5	23
8325000	4	18
8400000	6	24
8475000	3	30
8550000	6	22
8625000	0	16
8700000	6	55
8775000	1	7
8850000	0	8
8925000	0	4
9000000	3	8
9075000	2	22
9150000	1	7
9225000	1	8
9300000	1	3
9375000	6	14
9450000	5	29
9525000	1	16
9600000	20	77
9675000	1	16
9750000	2	20
9825000	0	13
9900000	6	20
9975000	0	15
10050000	5	18
10125000	5	11
10200000	0	27
10275000	4	7
10350000	2	4
10425000	1	22
10500000	6	28
10575000	3	13
10650000	2	17
10725000	4	21
10800000	0	3
10875000	3	18
10950000	8	23
11025000	5	38
11100000	4	22
11175000	7	26
11250000	3	39
11325000	13	49
11400000	10	38
11475000	12	52
11550000	5	31
11625000	7	34
11700000	5	17
11775000	1	5
11850000	1	17
11925000	2	7
12000000	3	19
12075000	4	16
12150000	5	33
12225000	9	47
12300000	38	60
12375000	3	23
12450000	30	75
12525000	4	26
12600000	2	53
12675000	4	50
12750000	6	32
12825000	14	135
12900000	5	23
12975000	5	47
13050000	2	17
13125000	1	6
13200000	6	57
13275000	3	43
13350000	11	89
13425000	11	58
13500000	2	42
13575000	3	65
13650000	6	96
13725000	1	64
13800000	4	127
13875000	2	84
13950000	1	82
14025000	29	103
14100000	5	92
14175000	1	29
14250000	8	145
14325000	16	70
14400000	11	99
14475000	5	147
14550000	10966	322
14625000	8298	54
14700000	2319	20
14775000	824	21
14850000	1670	39
14925000	12	92
15000000	1	13
15075000	2	111
15150000	606	91
15225000	7	139
15300000	3	27
15375000	135	26
15450000	47	242
15525000	0	94
15600000	6	339
15675000	2	89
15750000	7	149
15825000	2	38
15900000	3	42
15975000	2	70
16050000	9	58
16125000	5	99
16200000	5	54
16275000	5	63
16350000	3	52
16425000	9	87
16500000	7	54
16575000	63	292
16650000	4	107
16725000	1	47
16800000	3	33
16875000	4	25
16950000	2	25
17025000	1	61
17100000	5	30
17175000	1	8
17250000	4	20
17325000	2	28
17400000	1	24
17475000	2	32
17550000	11	60
17625000	0	25
17700000	3	9
17775000	4	7
17850000	0	13
17925000	2	15
18000000	1	10
18075000	0	15
18150000	1	6
18225000	1	44
18300000	2	6
18375000	1	17
18450000	2	8
18525000	0	16
18600000	2	12
18675000	1	16
18750000	1	13
18825000	0	17
18900000	0	26
18975000	10	99
19050000	0	1
19125000	2	10
19200000	0	7
19275000	3	10
19350000	1	30
19425000	0	15
19500000	1	7
19575000	1	4
19650000	2	9
19725000	2	17
19800000	1	11
19875000	0	10
19950000	5	10
20025000	0	6
20100000	0	8
20175000	1	5
20250000	2	5
20325000	2	14
20400000	2	8
20475000	1	14
20550000	2	22
20625000	3	2
20700000	1	12
20775000	3	25
20850000	6	8
20925000	0	23
21000000	2	8
21075000	0	7
21150000	1	7
21225000	1	9
21300000	0	0
21375000	0	13
21450000	0	9
21525000	2	22
21600000	3	12
21675000	1	2
21750000	2	11
21825000	1	11
21900000	1	14
21975000	1	10
22050000	1	10
22125000	1	13
22200000	3	4
22275000	2	16
22350000	2	18
22425000	1	15
22500000	1	2
22575000	0	12
22650000	2	4
22725000	1	15
22800000	0	4
22875000	5	18
22950000	0	8
23025000	0	10
23100000	0	2
23175000	0	23
23250000	2	9
23325000	1	14
23400000	1	5
23475000	1	9
23550000	2	5
23625000	0	9
23700000	2	4
23775000	1	10
23850000	3	5
23925000	2	5
24000000	1	8
24075000	1	6
24150000	3	14
24225000	2	8
24300000	3	6
24375000	1	7
24450000	1	5
24525000	0	6
24600000	2	9
24675000	0	4
24750000	1	7
24825000	0	2
24900000	1	15
24975000	1	4
25050000	1	5
25125000	2	2
25200000	0	8
25275000	0	2
25350000	3	6
25425000	2	2
25500000	0	6
25575000	0	4
25650000	1	2
25725000	1	2
25800000	0	2
25875000	0	4
25950000	1	6
26025000	0	1
26100000	4	2
26175000	1	6
26250000	1	3
26325000	0	5
26400000	1	13
26475000	0	3
26550000	0	4
26625000	3	2
26700000	2	3
26775000	0	2
26850000	2	4
26925000	1	11
27000000	0	4
27075000	7	3
27150000	0	5
27225000	0	6
27300000	0	5
27375000	1	2
27450000	0	3
27525000	1	4
27600000	0	2
27675000	1	2
27750000	1	3
27825000	0	18
27900000	2	2
27975000	0	11
28050000	0	8
28125000	0	5
28200000	0	6
28275000	1	3
28350000	3	3
28425000	0	5
28500000	0	2
28575000	0	2
28650000	0	5
28725000	0	2
28800000	0	4
28875000	0	5
28950000	0	5
29025000	0	5
29100000	3	1
29175000	1	8
29250000	0	3
29325000	0	5
29400000	2	11
29475000	3	3
29550000	0	5
29625000	1	6
29700000	0	0
29775000	1	9
29850000	1	13
29925000	1	3
30000000	0	2
30075000	1	13
30150000	1	10
30225000	1	3
30300000	0	87
30375000	1	228
30450000	0	123
