position	numhm	numht
600000	12	72
1200000	11	64
1800000	8	140
2400000	16	135
3000000	22	87
3600000	26	208
4200000	30	135
4800000	27	103
5400000	17	127
6000000	13	186
6600000	31	157
7200000	26	248
7800000	23	158
8400000	32	149
9000000	19	150
9600000	37	176
10200000	19	140
10800000	22	115
11400000	53	253
12000000	36	182
12600000	95	333
13200000	43	367
13800000	41	584
14400000	73	704
15000000	24095	708
15600000	806	1069
16200000	35	599
16800000	95	735
17400000	20	221
18000000	23	171
18600000	9	124
19200000	14	189
19800000	11	103
20400000	12	66
21000000	18	114
21600000	7	79
22200000	11	75
22800000	9	86
23400000	9	89
24000000	12	55
24600000	13	61
25200000	6	47
25800000	7	26
26400000	8	40
27000000	8	33
27600000	9	30
28200000	4	55
28800000	4	26
29400000	6	43
30000000	7	41
30600000	4	464
