position	numhm	numht
800000	16	103
1600000	14	128
2400000	17	180
3200000	33	169
4000000	35	190
4800000	37	174
5600000	23	190
6400000	25	237
7200000	39	291
8000000	31	203
8800000	40	237
9600000	40	193
10400000	26	166
11200000	43	233
12000000	61	291
12800000	117	543
13600000	51	478
14400000	84	967
15200000	24704	996
16000000	215	1178
16800000	112	937
17600000	33	317
18400000	15	167
19200000	18	221
20000000	16	129
20800000	19	118
21600000	13	115
22400000	16	123
23200000	10	101
24000000	15	81
24800000	14	72
25600000	10	56
26400000	10	46
27200000	15	46
28000000	6	58
28800000	4	40
29600000	10	54
30400000	7	435
31200000	0	59
