position	numhm	numht
300000	10	39
600000	2	33
900000	7	33
1200000	4	31
1500000	4	61
1800000	4	79
2100000	7	56
2400000	9	79
2700000	13	37
3000000	9	50
3300000	17	149
3600000	9	59
3900000	19	50
4200000	11	85
4500000	8	58
4800000	19	45
5100000	7	27
5400000	10	100
5700000	9	95
6000000	4	91
6300000	16	98
6600000	15	59
6900000	8	72
7200000	18	176
7500000	13	101
7800000	10	57
8100000	12	71
8400000	20	78
8700000	15	123
9000000	4	27
9300000	5	40
9600000	32	136
9900000	9	69
10200000	10	71
10500000	13	61
10800000	9	54
11100000	20	101
11400000	33	152
11700000	29	134
12000000	7	48
12300000	56	156
12600000	39	177
12900000	29	240
13200000	14	127
13500000	27	232
13800000	14	352
14100000	37	361
14400000	36	343
14700000	21588	543
15000000	2507	165
15300000	618	368
15600000	188	701
15900000	14	318
16200000	21	281
16500000	24	256
16800000	71	479
17100000	12	141
17400000	8	80
17700000	16	126
18000000	7	45
18300000	4	71
18600000	5	53
18900000	2	72
19200000	12	117
19500000	5	62
19800000	6	41
20100000	5	34
20400000	7	32
20700000	7	50
21000000	11	64
21300000	2	23
21600000	5	56
21900000	5	38
22200000	6	37
22500000	6	51
22800000	3	35
23100000	5	38
23400000	4	51
23700000	5	27
24000000	7	28
24300000	9	34
24600000	4	27
24900000	2	28
25200000	4	19
25500000	5	16
25800000	2	10
26100000	5	13
26400000	3	27
26700000	5	12
27000000	3	21
27300000	7	19
27600000	2	11
27900000	4	25
28200000	0	30
28500000	4	13
28800000	0	13
29100000	3	16
29400000	3	27
29700000	4	14
30000000	3	27
30300000	3	113
30600000	1	351
