position	numhm	numht
1000000	20	112
2000000	12	202
3000000	37	184
4000000	46	272
5000000	43	190
6000000	24	297
7000000	44	258
8000000	44	350
9000000	43	254
10000000	49	272
11000000	43	222
12000000	75	372
13000000	129	623
14000000	81	930
15000000	24137	1143
16000000	824	1466
17000000	119	1034
18000000	36	295
19000000	21	295
20000000	18	147
21000000	25	154
22000000	13	130
23000000	19	146
24000000	16	108
25000000	17	95
26000000	10	49
27000000	15	63
28000000	13	71
29000000	4	51
30000000	13	73
31000000	4	464
