position	numhm	numht
200000	8	26
400000	2	28
600000	2	18
800000	4	31
1000000	4	9
1200000	3	24
1400000	3	23
1600000	4	72
1800000	1	45
2000000	1	38
2200000	10	49
2400000	5	48
2600000	11	32
2800000	7	24
3000000	4	31
3200000	11	82
3400000	11	97
3600000	4	29
3800000	12	34
4000000	8	30
4200000	10	71
4400000	5	46
4600000	11	29
4800000	11	28
5000000	6	16
5200000	3	44
5400000	8	67
5600000	6	63
5800000	4	56
6000000	3	67
6200000	15	84
6400000	3	30
6600000	13	43
6800000	6	47
7000000	7	54
7200000	13	147
7400000	6	52
7600000	7	67
7800000	10	39
8000000	8	45
8200000	10	48
8400000	14	56
8600000	9	65
8800000	7	68
9000000	3	17
9200000	4	37
9400000	7	27
9600000	26	112
9800000	3	47
10000000	9	49
10200000	7	44
10400000	7	26
10600000	10	50
10800000	5	39
11000000	14	63
11200000	14	81
11400000	25	109
11600000	24	114
11800000	6	31
12000000	6	37
12200000	17	85
12400000	71	150
12600000	7	98
12800000	22	210
13000000	12	80
13200000	9	77
13400000	23	179
13600000	7	142
13800000	11	263
14000000	31	269
14200000	13	176
14400000	29	259
14600000	17441	513
14800000	6327	51
15000000	327	144
15200000	609	288
15400000	174	144
15600000	23	637
15800000	9	260
16000000	9	137
16200000	17	202
16400000	15	185
16600000	74	420
16800000	6	130
17000000	7	97
17200000	10	67
17400000	3	57
17600000	13	96
17800000	7	42
18000000	3	33
18200000	2	64
18400000	3	28
18600000	4	32
18800000	2	40
19000000	10	131
19200000	2	18
19400000	4	47
19600000	3	25
19800000	4	31
20000000	5	26
20200000	1	14
20400000	6	26
20600000	5	38
20800000	7	40
21000000	6	36
21200000	2	20
21400000	0	20
21600000	5	39
21800000	4	18
22000000	2	33
22200000	5	24
22400000	5	48
22600000	3	16
22800000	1	22
23000000	5	36
23200000	1	27
23400000	3	26
23600000	3	20
23800000	3	17
24000000	6	18
24200000	5	26
24400000	6	16
24600000	2	19
24800000	1	11
25000000	3	23
25200000	2	13
25400000	3	10
25600000	2	10
25800000	2	6
26000000	1	10
26200000	5	10
26400000	2	20
26600000	2	9
26800000	3	6
27000000	3	18
27200000	7	13
27400000	1	8
27600000	1	9
27800000	2	12
28000000	2	29
28200000	0	14
28400000	4	10
28600000	0	6
28800000	0	10
29000000	0	11
29200000	4	14
29400000	2	18
29600000	4	11
29800000	1	20
30000000	2	10
30200000	2	25
30400000	2	380
30600000	0	59
