fragment	length	numhm	numht
seq_id_1	10363	1	8
seq_id_2	1736	0	0
seq_id_3	1815	0	1
seq_id_4	21790	1	5
seq_id_5	1398	0	1
seq_id_6	505	0	0
seq_id_7	13221	0	5
seq_id_8	9820	0	2
seq_id_9	770	0	0
seq_id_10	2894	0	5
seq_id_11	556	0	0
seq_id_12	3659	0	2
seq_id_13	11440	1	10
seq_id_14	25881	2	19
seq_id_15	7526	0	6
seq_id_16	5444	0	4
seq_id_17	720	0	1
seq_id_18	661	0	1
seq_id_19	11023	1	3
seq_id_20	2146	3	0
seq_id_21	2672	0	1
seq_id_22	909	0	0
seq_id_23	5309	1	4
seq_id_24	8268	0	7
seq_id_25	10298	2	6
seq_id_26	6446	0	4
seq_id_27	958	0	0
seq_id_28	1206	1	0
seq_id_29	32011	1	20
seq_id_30	1314	1	1
seq_id_31	3225	1	1
seq_id_32	8755	1	2
seq_id_33	701	0	0
seq_id_34	3824	1	1
seq_id_35	4165	4	2
seq_id_36	748	0	0
seq_id_37	9502	3	4
seq_id_38	2938	1	0
seq_id_39	4540	0	4
seq_id_40	4664	0	15
seq_id_41	5468	5	5
seq_id_42	4544	0	3
seq_id_43	2516	0	2
seq_id_44	47740	1	26
seq_id_45	19211	1	8
seq_id_46	1239	1	0
seq_id_47	61807	6	40
seq_id_48	1926	1	2
seq_id_49	1718	1	4
seq_id_50	79044	11	63
seq_id_51	2815	0	0
seq_id_52	1120	0	0
seq_id_53	20852	0	6
seq_id_54	9502	1	5
seq_id_55	82247	0	1
seq_id_56	979	0	0
seq_id_57	1822	0	0
seq_id_58	5051	0	0
seq_id_59	5026	0	0
seq_id_60	600	0	0
seq_id_61	769	0	0
seq_id_62	2468	0	0
seq_id_63	469197	1	2
seq_id_64	3062	0	0
seq_id_65	1275	0	0
seq_id_66	8385	0	0
seq_id_67	808	0	0
seq_id_68	18416	0	0
seq_id_69	4982	0	0
seq_id_70	527	0	0
seq_id_71	1650	0	0
seq_id_72	708	0	0
seq_id_73	777	0	0
seq_id_74	7745	0	0
seq_id_75	63200	9	42
seq_id_76	14767	1	13
seq_id_77	10928	3	0
seq_id_78	2369	0	1
seq_id_79	19369	4	8
seq_id_80	5215	0	2
seq_id_81	1008	0	1
seq_id_82	8409	1	7
seq_id_83	3559	0	3
seq_id_84	2401	0	2
seq_id_85	1355	0	3
seq_id_86	1010	0	0
seq_id_87	3287	0	5
seq_id_88	818	0	3
seq_id_89	24084	0	13
seq_id_90	5343	1	4
seq_id_91	54906	0	12
seq_id_92	51318	0	8
seq_id_93	2764	0	2
seq_id_94	879	0	3
seq_id_95	139154	9	54
seq_id_96	5450	0	0
seq_id_97	4088	0	0
seq_id_98	4132	1	9
seq_id_99	4345	0	3
seq_id_100	2186	0	1
seq_id_101	1261	0	0
seq_id_102	1217	1	4
seq_id_103	763	0	5
seq_id_104	1122	1	4
seq_id_105	1685	0	7
seq_id_106	4954	3	18
seq_id_107	6481	1	4
seq_id_108	3011	0	0
seq_id_109	2515	1	1
seq_id_110	7505	1	4
seq_id_111	28534	1	11
seq_id_112	1289	0	1
seq_id_113	10462	0	3
seq_id_114	6304	0	4
seq_id_115	20164	5	8
seq_id_116	7747	0	3
seq_id_117	6980	0	0
seq_id_118	1935	0	0
seq_id_119	1805	0	1
seq_id_120	1708	0	1
seq_id_121	21999	0	9
seq_id_122	5191	0	0
seq_id_123	73231	3	51
seq_id_124	2774	0	0
seq_id_125	1414	0	0
seq_id_126	3132	0	1
seq_id_127	2080	0	0
seq_id_128	4582	0	0
seq_id_129	1052	0	0
seq_id_130	762	0	0
seq_id_131	9723	0	4
seq_id_132	3643	0	0
seq_id_133	565	0	0
seq_id_134	2951	0	1
seq_id_135	98690	3	36
seq_id_136	13028	0	0
seq_id_137	17257	0	3
seq_id_138	3319	0	4
seq_id_139	1888	0	2
seq_id_140	1391	0	1
seq_id_141	3392	0	3
seq_id_142	2794	0	5
seq_id_143	16192	0	7
seq_id_144	4739	0	1
seq_id_145	18501	1	5
seq_id_146	701	0	1
seq_id_147	1465	0	1
seq_id_148	998	0	0
seq_id_149	3682	0	2
seq_id_150	9871	0	8
seq_id_151	2526	0	2
seq_id_152	805	0	0
seq_id_153	2093	0	1
seq_id_154	2819	0	0
seq_id_155	24576	1	11
