fragment	length	numhm	numht
seq_id_1	787	0	3
seq_id_2	3511	1	1
seq_id_3	616	0	0
seq_id_4	36341	1	11
seq_id_5	1553	0	2
seq_id_6	1036	0	0
seq_id_7	2800	0	1
seq_id_8	15176	0	4
seq_id_9	5162	0	5
seq_id_10	2084	0	3
seq_id_11	54439	4	40
seq_id_12	6123	0	2
seq_id_13	807	0	0
seq_id_14	2016	3	1
seq_id_15	10303	1	6
seq_id_16	76722	8	41
seq_id_17	584	0	1
seq_id_18	587	0	0
seq_id_19	1758	0	0
seq_id_20	4505	5	3
seq_id_21	2604	1	0
seq_id_22	1087	1	0
seq_id_23	1916	0	0
seq_id_24	4238	1	2
seq_id_25	4716	0	5
seq_id_26	1162	0	3
seq_id_27	23005	5	24
seq_id_28	4451	0	1
seq_id_29	8546	1	4
seq_id_30	8945	0	3
seq_id_31	1205	0	1
seq_id_32	2076	0	1
seq_id_33	8027	0	9
seq_id_34	1633	0	3
seq_id_35	839	0	0
seq_id_36	3818	0	1
seq_id_37	2496	0	0
seq_id_38	1900	0	1
seq_id_39	4662	1	1
seq_id_40	6851	0	2
seq_id_41	10180	1	5
seq_id_42	3155	0	3
seq_id_43	893	0	1
seq_id_44	8693	3	4
seq_id_45	1822	0	0
seq_id_46	936	0	0
seq_id_47	2502	0	0
seq_id_48	695	0	3
seq_id_49	1750	0	3
seq_id_50	1897	0	4
seq_id_51	5392	0	0
seq_id_52	56105	8	42
seq_id_53	6371	1	9
seq_id_54	788	0	0
seq_id_55	545	0	0
seq_id_56	4922	1	5
seq_id_57	2194	0	3
seq_id_58	686	0	2
seq_id_59	3044	1	1
seq_id_60	1407	0	2
seq_id_61	2503	0	6
seq_id_62	772	0	0
seq_id_63	12267	4	14
seq_id_64	3243	0	2
seq_id_65	6569	1	2
seq_id_66	2005	0	0
seq_id_67	14562	0	2
seq_id_68	1536	0	0
seq_id_69	1297	0	0
seq_id_70	4815	0	1
seq_id_71	2605	0	0
seq_id_72	4531	0	1
seq_id_73	2777	0	4
seq_id_74	1379	0	0
seq_id_75	1000	1	1
seq_id_76	3483	0	2
seq_id_77	5260	0	2
seq_id_78	515	0	0
seq_id_79	10057	0	1
seq_id_80	1173	0	0
seq_id_81	6502	0	0
seq_id_82	4137	0	0
seq_id_83	3377	0	0
seq_id_84	6332	0	0
seq_id_85	2506	0	0
seq_id_86	60920	0	0
seq_id_87	579	0	0
seq_id_88	26585	0	0
seq_id_89	17582	0	0
