fragment	length	numhm	numht
seq_id_1	5145	1	4
seq_id_2	34286	1	11
seq_id_3	3525	0	2
seq_id_4	5675	0	3
seq_id_5	6593	0	1
seq_id_6	4411	0	1
seq_id_7	2629	0	0
seq_id_8	13311	0	15
seq_id_9	1794	1	0
seq_id_10	22698	2	17
seq_id_11	7786	0	7
seq_id_12	4442	0	3
seq_id_13	1019	0	0
seq_id_14	1643	0	3
seq_id_15	17504	4	6
seq_id_16	1626	0	1
seq_id_17	812	0	0
seq_id_18	5519	1	3
seq_id_19	1855	0	1
seq_id_20	5947	0	6
seq_id_21	10075	1	5
seq_id_22	2498	1	2
seq_id_23	52189	4	28
seq_id_24	11585	6	3
seq_id_25	7876	3	2
seq_id_26	2616	0	2
seq_id_27	1803	1	0
seq_id_28	2420	0	3
seq_id_29	2634	0	3
seq_id_30	15900	5	23
seq_id_31	35082	1	18
seq_id_32	1669	0	3
seq_id_33	5680	0	3
seq_id_34	1779	0	1
seq_id_35	2831	0	1
seq_id_36	4289	0	1
seq_id_37	9927	1	2
seq_id_38	8175	1	5
seq_id_39	712	0	0
seq_id_40	2225	0	0
seq_id_41	1115	0	1
seq_id_42	6014	0	4
seq_id_43	754	0	0
seq_id_44	1699	0	1
seq_id_45	7548	3	3
seq_id_46	9062	0	10
seq_id_47	1158	0	0
seq_id_48	790	0	0
seq_id_49	31848	4	23
seq_id_50	558	0	2
seq_id_51	3352	1	3
seq_id_52	9927	1	4
seq_id_53	1508	0	1
seq_id_54	526	0	0
seq_id_55	1690	0	0
seq_id_56	5909	1	3
seq_id_57	6079	1	10
seq_id_58	1512	1	4
seq_id_59	2625	0	1
seq_id_60	3907	1	5
seq_id_61	7285	1	8
seq_id_62	5582	0	7
seq_id_63	1023	0	2
seq_id_64	6072	4	10
seq_id_65	2956	0	1
seq_id_66	833	0	0
seq_id_67	9193	1	4
seq_id_68	5939	0	0
seq_id_69	1149	0	0
seq_id_70	4827	0	2
seq_id_71	2721	0	0
seq_id_72	1160	0	0
seq_id_73	7511	0	1
seq_id_74	30655	1	11
seq_id_75	3206	0	0
seq_id_76	895	0	0
seq_id_77	10588	0	0
seq_id_78	2262	0	0
seq_id_79	44035	0	0
seq_id_80	786	0	0
seq_id_81	1519	0	0
seq_id_82	18418	0	0
seq_id_83	11401	0	0
seq_id_84	894	0	0
seq_id_85	501	0	0
seq_id_86	4530	0	0
seq_id_87	8843	0	0
seq_id_88	26740	0	0
seq_id_89	1578	0	0
seq_id_90	2764	0	0
seq_id_91	13680	0	0
seq_id_92	737	0	0
seq_id_93	974	0	0
seq_id_94	3510	0	0
seq_id_95	1176	0	0
seq_id_96	572	0	0
seq_id_97	54772	1	0
seq_id_98	577	0	0
seq_id_99	12166	0	1
seq_id_100	1955	0	0
seq_id_101	4639	0	0
seq_id_102	1174	0	0
seq_id_103	20943	0	0
seq_id_104	15351	0	0
seq_id_105	11090	0	0
seq_id_106	4130	0	0
seq_id_107	38790	0	0
seq_id_108	2678	0	0
seq_id_109	1728	0	0
seq_id_110	672	0	0
seq_id_111	1802	0	0
seq_id_112	8207	0	0
seq_id_113	3944	0	0
seq_id_114	5394	0	0
seq_id_115	5020	0	0
seq_id_116	1843	0	0
seq_id_117	556	0	0
seq_id_118	10157	0	0
seq_id_119	1508	0	0
seq_id_120	9461	0	0
seq_id_121	30101	0	0
seq_id_122	4272	0	0
seq_id_123	4871	0	0
seq_id_124	56674	0	0
seq_id_125	6366	0	0
seq_id_126	2644	0	0
seq_id_127	10132	0	0
seq_id_128	1093	0	0
seq_id_129	1590	0	0
seq_id_130	520	0	0
seq_id_131	39365	0	0
seq_id_132	10397	0	1
seq_id_133	5215	0	0
seq_id_134	152087	14	61
seq_id_135	9398	1	2
seq_id_136	2024	1	1
seq_id_137	12223	2	4
seq_id_138	2628	0	4
seq_id_139	13392	0	14
seq_id_140	8388	0	7
seq_id_141	3299	0	0
seq_id_142	703	0	2
seq_id_143	3498	0	3
seq_id_144	888	0	0
