fragment	length	numhm	numht
seq_id_1	2929	1	4
seq_id_2	7273	0	3
seq_id_3	12484	0	2
seq_id_4	67088	4	38
seq_id_5	843	0	1
seq_id_6	17769	0	13
seq_id_7	2993	0	3
seq_id_8	1273	0	0
seq_id_9	14008	1	6
seq_id_10	521	0	1
seq_id_11	6991	3	3
seq_id_12	5890	1	3
seq_id_13	671	0	0
seq_id_14	6715	0	7
seq_id_15	2635	0	1
seq_id_16	2848	0	0
seq_id_17	1900	0	1
seq_id_18	5334	2	5
seq_id_19	4389	0	2
seq_id_20	1078	0	2
seq_id_21	8913	1	1
seq_id_22	1149	0	0
seq_id_23	507	0	0
seq_id_24	13557	1	11
seq_id_25	93288	18	57
seq_id_26	1024	0	1
seq_id_27	1517	0	1
seq_id_28	8600	0	10
seq_id_29	11444	0	5
seq_id_30	25477	2	9
seq_id_31	11842	3	5
seq_id_32	11656	0	13
seq_id_33	3247	0	0
seq_id_34	3320	0	0
seq_id_35	2901	1	1
seq_id_36	15359	1	16
seq_id_37	1544	1	2
seq_id_38	19318	3	11
seq_id_39	9824	0	3
seq_id_40	946	0	1
seq_id_41	4278	2	8
seq_id_42	4863	0	7
seq_id_43	1085	1	1
seq_id_44	20660	2	23
seq_id_45	137423	6	29
seq_id_46	1007	0	0
seq_id_47	1022	0	0
seq_id_48	774	0	0
seq_id_49	2990	0	0
seq_id_50	1296	0	0
seq_id_51	2039	0	0
seq_id_52	6421	0	0
seq_id_53	15648	0	0
seq_id_54	1036	0	0
seq_id_55	23138	0	0
seq_id_56	4341	0	0
seq_id_57	1036	0	0
seq_id_58	78105	1	0
seq_id_59	1713	0	0
seq_id_60	1284	0	0
seq_id_61	2930	0	0
seq_id_62	40779	0	1
seq_id_63	1085	0	0
seq_id_64	1576	0	0
seq_id_65	13377	0	0
seq_id_66	742	0	0
seq_id_67	158685	0	0
seq_id_68	4123	0	0
seq_id_69	6133	0	0
seq_id_70	988	0	0
seq_id_71	7782	0	0
seq_id_72	1970	0	0
seq_id_73	2505	0	0
seq_id_74	2057	0	0
seq_id_75	60751	0	0
seq_id_76	835	0	0
seq_id_77	16719	0	0
seq_id_78	1492	0	0
seq_id_79	949	0	0
seq_id_80	1163	0	0
seq_id_81	2433	0	0
seq_id_82	2280	0	0
seq_id_83	7038	0	1
seq_id_84	2299	0	0
seq_id_85	2750	0	0
seq_id_86	2189	0	0
seq_id_87	3925	0	0
seq_id_88	707	0	0
seq_id_89	44065	0	0
seq_id_90	2084	0	0
seq_id_91	2960	0	0
seq_id_92	1445	0	0
seq_id_93	5348	1	4
seq_id_94	3802	0	2
seq_id_95	5864	0	3
seq_id_96	3212	0	0
seq_id_97	807	0	2
seq_id_98	37539	8	25
seq_id_99	2055	0	2
seq_id_100	2282	0	3
seq_id_101	11662	1	4
seq_id_102	29295	4	18
seq_id_103	2701	1	0
seq_id_104	5246	2	1
seq_id_105	9694	1	4
seq_id_106	3239	0	4
seq_id_107	19079	0	20
seq_id_108	2225	0	1
seq_id_109	8018	0	5
seq_id_110	871	0	0
seq_id_111	20152	1	11
seq_id_112	15218	0	4
seq_id_113	1709	0	0
seq_id_114	11900	0	3
seq_id_115	2387	0	1
seq_id_116	1452	0	0
seq_id_117	68631	0	11
seq_id_118	1133	0	1
seq_id_119	26988	2	11
seq_id_120	7075	0	12
seq_id_121	2047	0	0
seq_id_122	3816	0	0
seq_id_123	2723	0	0
seq_id_124	2158	0	0
seq_id_125	61467	0	18
seq_id_126	603	2	5
seq_id_127	1228	0	0
seq_id_128	2839	0	4
seq_id_129	5097	0	0
seq_id_130	641	0	0
seq_id_131	3442	1	0
seq_id_132	2399	0	1
seq_id_133	45259	8	42
seq_id_134	658	0	3
seq_id_135	521	0	4
seq_id_136	5407	2	9
seq_id_137	3537	1	3
seq_id_138	65150	4	24
seq_id_139	574	0	1
seq_id_140	15108	4	9
seq_id_141	565	0	0
seq_id_142	805	0	1
seq_id_143	36556	0	11
seq_id_144	2556	0	0
seq_id_145	3202	0	0
seq_id_146	3420	0	0
seq_id_147	707	0	0
seq_id_148	1083	0	0
seq_id_149	750	0	0
seq_id_150	6260	0	5
seq_id_151	8127	1	22
seq_id_152	759	0	1
seq_id_153	16857	2	16
seq_id_154	2771	0	1
seq_id_155	1491	0	0
seq_id_156	753	0	0
seq_id_157	30000	0	6
seq_id_158	4303	0	0
seq_id_159	2395	0	0
seq_id_160	2636	0	0
seq_id_161	6421	0	1
seq_id_162	2762	0	0
seq_id_163	1395	0	0
seq_id_164	4031	0	1
seq_id_165	10142	0	3
seq_id_166	703	0	0
seq_id_167	633	0	1
seq_id_168	2618	0	0
seq_id_169	1535	0	0
seq_id_170	4802	0	2
seq_id_171	782	0	0
seq_id_172	5000	0	4
seq_id_173	897	1	2
seq_id_174	3741	0	3
seq_id_175	2728	0	1
seq_id_176	14135	1	2
seq_id_177	3839	0	0
seq_id_178	4665	1	2
seq_id_179	136858	1	51
seq_id_180	5603	0	4
seq_id_181	9393	0	6
seq_id_182	11897	0	9
seq_id_183	19492	1	7
seq_id_184	47890	2	14
seq_id_185	2291	0	1
seq_id_186	837	0	1
seq_id_187	5968	0	2
