fragment	length	numhm	numht
seq_id_1	3035	1	4
seq_id_2	1081	0	0
seq_id_3	9322	0	5
seq_id_4	7534	0	0
seq_id_5	1375	0	0
seq_id_6	45400	1	20
seq_id_7	2306	0	2
seq_id_8	1012	0	0
seq_id_9	2708	0	3
seq_id_10	21276	3	17
seq_id_11	34115	1	21
seq_id_12	5669	3	2
seq_id_13	5909	1	3
seq_id_14	3566	0	5
seq_id_15	8283	0	3
seq_id_16	2873	0	1
seq_id_17	1448	1	2
seq_id_18	3076	1	3
seq_id_19	1023	0	0
seq_id_20	24746	1	14
seq_id_21	931	1	0
seq_id_22	21913	2	12
seq_id_23	2685	0	0
seq_id_24	1779	0	2
seq_id_25	3136	1	0
seq_id_26	1597	0	0
seq_id_27	6787	5	3
seq_id_28	3663	2	2
seq_id_29	1242	0	0
seq_id_30	5961	1	2
seq_id_31	858	1	0
seq_id_32	2430	0	2
seq_id_33	4381	0	8
seq_id_34	650	0	4
seq_id_35	8227	5	10
seq_id_36	709	0	0
seq_id_37	5296	0	5
seq_id_38	22312	1	8
seq_id_39	1076	0	1
seq_id_40	4678	0	2
seq_id_41	801	0	0
seq_id_42	28652	1	17
seq_id_43	3765	0	1
seq_id_44	13297	1	8
seq_id_45	1255	0	1
seq_id_46	3438	0	1
seq_id_47	6863	3	4
seq_id_48	7381	0	5
seq_id_49	20395	1	12
seq_id_50	9680	2	12
seq_id_51	3144	0	1
seq_id_52	1754	0	1
seq_id_53	1120	0	0
seq_id_54	293618	14	81
seq_id_55	6869	0	0
seq_id_56	791	0	0
seq_id_57	3791	0	0
seq_id_58	2572	0	0
seq_id_59	50386	1	1
seq_id_60	188472	0	0
seq_id_61	2285	0	0
seq_id_62	5146	0	0
seq_id_63	46369	0	0
seq_id_64	630	0	0
seq_id_65	6644	0	0
seq_id_66	953	0	0
seq_id_67	45694	0	0
seq_id_68	57554	0	1
seq_id_69	2667	0	0
seq_id_70	14085	0	0
seq_id_71	7488	0	2
seq_id_72	15553	1	7
seq_id_73	625	0	0
seq_id_74	825	0	1
seq_id_75	1204	0	1
seq_id_76	18602	5	16
seq_id_77	5844	0	6
seq_id_78	9842	3	2
seq_id_79	1270	0	0
seq_id_80	16955	1	10
seq_id_81	1927	0	4
seq_id_82	57938	8	33
seq_id_83	627	0	0
seq_id_84	4333	0	6
seq_id_85	5536	0	4
seq_id_86	2826	0	1
seq_id_87	806	0	0
seq_id_88	13970	0	9
seq_id_89	633	0	0
seq_id_90	6520	1	5
seq_id_91	27472	0	6
seq_id_92	4846	0	1
seq_id_93	551	0	0
seq_id_94	2974	0	3
seq_id_95	2195	0	0
seq_id_96	31466	0	3
seq_id_97	35534	0	7
seq_id_98	4944	0	6
seq_id_99	777	0	0
seq_id_100	1781	0	0
seq_id_101	752	0	0
seq_id_102	2564	1	1
seq_id_103	1697	0	0
seq_id_104	4167	0	0
seq_id_105	6339	0	3
seq_id_106	4603	0	2
seq_id_107	1439	1	0
seq_id_108	782	0	0
seq_id_109	7112	0	13
seq_id_110	2845	0	0
seq_id_111	1255	0	0
seq_id_112	31188	0	6
seq_id_113	1443	0	0
seq_id_114	6214	0	1
seq_id_115	10104	0	0
seq_id_116	1312	0	0
seq_id_117	12325	0	9
seq_id_118	10786	2	11
seq_id_119	5857	0	0
seq_id_120	20040	5	7
seq_id_121	1660	0	0
seq_id_122	36666	7	53
seq_id_123	13616	2	4
seq_id_124	54316	2	23
seq_id_125	689	0	0
seq_id_126	729	0	1
seq_id_127	2514	0	1
seq_id_128	1160	2	4
seq_id_129	3950	2	0
seq_id_130	609	0	0
seq_id_131	2407	0	0
seq_id_132	4152	0	4
seq_id_133	175932	4	81
seq_id_134	975	0	0
seq_id_135	79011	2	23
seq_id_136	1874	0	0
seq_id_137	2991	0	0
seq_id_138	98576	1	50
seq_id_139	831	0	0
seq_id_140	4977	0	5
seq_id_141	6380	1	1
seq_id_142	4579	0	1
seq_id_143	4205	0	0
seq_id_144	6155	0	2
seq_id_145	1013	0	0
seq_id_146	148877	2	17
seq_id_147	630	0	0
seq_id_148	3863	0	0
seq_id_149	985	0	0
seq_id_150	622	0	0
seq_id_151	14887	0	0
seq_id_152	13905	0	0
seq_id_153	133659	13	72
seq_id_154	12847	1	2
seq_id_155	2994	2	8
seq_id_156	20727	1	13
seq_id_157	1136	1	1
seq_id_158	22628	0	17
seq_id_159	9692	0	11
seq_id_160	5525	0	6
seq_id_161	18658	0	7
seq_id_162	24848	1	2
seq_id_163	7325	0	2
seq_id_164	9091	0	0
seq_id_165	679	0	0
seq_id_166	7143	0	0
seq_id_167	13285	0	0
seq_id_168	895	0	0
seq_id_169	6265	0	1
seq_id_170	7687	0	2
seq_id_171	11812	0	0
seq_id_172	3013	0	0
seq_id_173	14536	0	0
seq_id_174	5596	0	0
seq_id_175	52535	4	26
seq_id_176	1642	0	0
seq_id_177	741	0	1
seq_id_178	22878	1	8
seq_id_179	1208	0	0
seq_id_180	2222	0	1
seq_id_181	1734	0	1
seq_id_182	14782	0	4
seq_id_183	7492	0	0
seq_id_184	6098	0	2
seq_id_185	4745	1	1
seq_id_186	1060	0	2
seq_id_187	4806	0	0
seq_id_188	5649	3	8
seq_id_189	648	0	0
seq_id_190	143767	3	74
seq_id_191	13708	1	8
seq_id_192	8860	3	5
seq_id_193	1254	0	0
seq_id_194	9487	0	2
seq_id_195	4111	0	0
seq_id_196	1137	0	0
seq_id_197	889	0	0
seq_id_198	871	0	0
seq_id_199	5062	0	1
seq_id_200	1997	0	0
seq_id_201	6013	0	1
seq_id_202	16352	0	0
seq_id_203	32728	0	6
seq_id_204	10514	0	5
seq_id_205	6635	0	2
seq_id_206	604	0	0
seq_id_207	37540	0	23
seq_id_208	31533	1	3
seq_id_209	14450	0	4
seq_id_210	874	0	1
seq_id_211	620	0	0
seq_id_212	1515	0	1
seq_id_213	1808	0	0
seq_id_214	8929	0	6
seq_id_215	4946	1	0
seq_id_216	65690	1	12
seq_id_217	706	0	0
seq_id_218	506	0	0
seq_id_219	13672	6	20
seq_id_220	613	0	0
seq_id_221	11226	1	7
seq_id_222	7617	0	3
seq_id_223	686	0	1
seq_id_224	8073	0	2
seq_id_225	4350	0	3
seq_id_226	1279	0	1
seq_id_227	983	0	1
seq_id_228	893	0	0
seq_id_229	698	0	0
seq_id_230	2645	0	2
seq_id_231	10409	4	35
seq_id_232	2460	0	2
seq_id_233	202112	12	109
seq_id_234	1015	0	1
seq_id_235	2055	0	1
seq_id_236	6648	0	2
seq_id_237	1599	0	0
seq_id_238	16897	0	10
seq_id_239	3620	0	2
seq_id_240	1175	0	1
seq_id_241	3761	0	1
seq_id_242	4477	0	2
seq_id_243	924	0	0
seq_id_244	2348	0	2
seq_id_245	34347	1	10
seq_id_246	14651	3	9
seq_id_247	2001	0	2
seq_id_248	15329	0	8
seq_id_249	1479	0	0
seq_id_250	7535	0	1
seq_id_251	35536	1	10
seq_id_252	1913	0	1
seq_id_253	5168	0	2
seq_id_254	580	0	0
seq_id_255	11483	0	5
seq_id_256	4104	0	1
seq_id_257	5583	1	5
seq_id_258	1073	0	0
seq_id_259	1083	0	1
seq_id_260	523	0	0
seq_id_261	1270	0	1
seq_id_262	2468	0	2
seq_id_263	2829	0	3
seq_id_264	2282	0	1
seq_id_265	2163	0	0
seq_id_266	23325	3	17
seq_id_267	1742	0	5
seq_id_268	4074	4	8
seq_id_269	7896	0	2
seq_id_270	132564	7	50
seq_id_271	40315	2	39
seq_id_272	2485	2	2
seq_id_273	2161	0	4
seq_id_274	113748	6	58
seq_id_275	804	0	1
seq_id_276	52897	5	31
seq_id_277	52192	7	49
seq_id_278	524	0	0
seq_id_279	7756	0	1
seq_id_280	9971	0	1
seq_id_281	5569	0	1
seq_id_282	17428	1	19
seq_id_283	828	0	0
seq_id_284	31641	1	3
seq_id_285	2355	0	0
seq_id_286	11285	0	4
seq_id_287	11466	8	13
seq_id_288	2340	0	1
seq_id_289	4941	2	2
seq_id_290	9549	0	6
seq_id_291	973	0	0
seq_id_292	9706	0	9
seq_id_293	830	0	1
seq_id_294	2088	1	5
seq_id_295	690	0	0
seq_id_296	7664	0	3
seq_id_297	2451	1	0
seq_id_298	2224	0	3
seq_id_299	3502	0	2
seq_id_300	35294	2	31
seq_id_301	876	0	0
seq_id_302	1173	1	3
seq_id_303	1497	0	0
seq_id_304	2395	0	0
seq_id_305	571	0	0
seq_id_306	2011	0	0
seq_id_307	13360	2	14
seq_id_308	93341	8	116
seq_id_309	3480	0	4
seq_id_310	8367	0	2
seq_id_311	6189	0	6
seq_id_312	15625	5	33
seq_id_313	4020	0	0
seq_id_314	8622	0	5
seq_id_315	23669	3	29
seq_id_316	2672	0	0
seq_id_317	1106	0	0
seq_id_318	14027	0	3
seq_id_319	3751	0	2
seq_id_320	2992	0	0
seq_id_321	86385	1	21
seq_id_322	653	0	1
seq_id_323	5966	0	4
seq_id_324	12907	0	11
seq_id_325	10576	0	6
seq_id_326	16024	5	15
seq_id_327	2451	0	1
seq_id_328	2353	0	1
seq_id_329	3938	0	0
seq_id_330	3919	0	1
seq_id_331	42285	4	14
seq_id_332	3085	0	0
seq_id_333	1170	0	2
seq_id_334	6403	0	2
seq_id_335	867	0	0
seq_id_336	5959	0	5
seq_id_337	1716	1	1
seq_id_338	1014	0	1
seq_id_339	2181	0	0
seq_id_340	2155	0	0
seq_id_341	1109	0	0
seq_id_342	13660	0	1
seq_id_343	935	0	1
seq_id_344	660	0	1
seq_id_345	3291	0	0
seq_id_346	3680	0	2
seq_id_347	29634	0	14
seq_id_348	4876	0	3
seq_id_349	1727	0	1
seq_id_350	4508	0	5
seq_id_351	5936	0	2
seq_id_352	10127	0	0
seq_id_353	11370	0	1
seq_id_354	8968	0	2
seq_id_355	2144	0	1
seq_id_356	11724	1	2
seq_id_357	6177	0	0
seq_id_358	62074	0	22
seq_id_359	15735	1	35
seq_id_360	1180	2	6
seq_id_361	4698	0	6
seq_id_362	836	0	0
seq_id_363	6849	0	1
seq_id_364	7707	0	7
seq_id_365	1548	0	2
seq_id_366	6419	0	1
seq_id_367	2532	0	4
seq_id_368	7360	1	1
seq_id_369	5943	0	7
seq_id_370	3692	0	0
seq_id_371	753	0	2
seq_id_372	1993	0	1
seq_id_373	5324	0	3
seq_id_374	900	0	1
seq_id_375	2761	0	4
seq_id_376	3431	1	4
seq_id_377	29141	1	6
seq_id_378	5208	0	0
seq_id_379	591	0	0
seq_id_380	2563	0	0
seq_id_381	6404	0	1
seq_id_382	1373	0	0
seq_id_383	4611	0	4
seq_id_384	3648	0	0
seq_id_385	4813	0	1
seq_id_386	1946	0	0
seq_id_387	740	0	0
seq_id_388	4251	0	0
seq_id_389	1385	0	0
seq_id_390	3891	0	0
seq_id_391	4013	0	1
seq_id_392	3185	0	0
seq_id_393	805	0	0
seq_id_394	605	0	0
seq_id_395	2631	0	0
seq_id_396	14343	1	6
seq_id_397	41199	1	3
seq_id_398	2796	0	0
seq_id_399	2973	0	0
seq_id_400	24202	0	9
seq_id_401	38741	1	0
seq_id_402	4627	0	0
seq_id_403	8946	0	0
seq_id_404	532	0	0
seq_id_405	815	0	0
seq_id_406	1603	0	0
seq_id_407	57414	0	0
seq_id_408	1673	0	0
seq_id_409	945	0	1
seq_id_410	2006	0	0
seq_id_411	9873	0	0
seq_id_412	2424	0	0
seq_id_413	2459	0	0
seq_id_414	12697	0	0
seq_id_415	905	0	0
seq_id_416	6670	0	0
seq_id_417	4122	0	0
seq_id_418	3738	0	0
seq_id_419	102612	0	0
seq_id_420	15140	0	0
seq_id_421	891	0	0
seq_id_422	528	0	0
seq_id_423	22629	1	6
seq_id_424	92243	11	62
seq_id_425	3914	1	7
seq_id_426	9792	2	5
seq_id_427	1063	0	0
seq_id_428	12142	0	2
seq_id_429	34922	0	9
seq_id_430	7801	0	2
seq_id_431	5525	0	1
seq_id_432	5286	0	1
seq_id_433	5439	0	0
seq_id_434	2178	0	0
seq_id_435	23097	2	16
seq_id_436	850	0	0
seq_id_437	1837	0	1
seq_id_438	623	1	2
seq_id_439	16768	0	5
seq_id_440	24474	7	27
seq_id_441	4231	1	9
seq_id_442	3268	0	0
seq_id_443	2075	0	0
seq_id_444	15602	0	2
seq_id_445	30490	4	60
seq_id_446	553	0	1
seq_id_447	123238	6	59
seq_id_448	19055	1	6
seq_id_449	5353	0	4
seq_id_450	1205	0	0
seq_id_451	570	0	0
seq_id_452	867	0	1
seq_id_453	1660	0	1
seq_id_454	11900	0	3
seq_id_455	51426	4	58
seq_id_456	14696	7	22
seq_id_457	2035	0	5
seq_id_458	22081	0	9
seq_id_459	3889	0	0
seq_id_460	591	0	0
seq_id_461	3616	0	6
seq_id_462	2200	1	2
seq_id_463	9034	0	1
seq_id_464	5293	0	3
seq_id_465	22313	0	8
seq_id_466	9635	0	4
seq_id_467	2999	0	0
seq_id_468	8713	1	2
seq_id_469	4491	0	3
seq_id_470	72712	0	23
seq_id_471	2653	0	0
seq_id_472	18102	0	9
seq_id_473	11536	0	3
seq_id_474	2722	0	2
seq_id_475	8388	0	5
seq_id_476	47579	5	25
seq_id_477	9268	3	19
seq_id_478	5606	1	5
seq_id_479	1000	0	0
seq_id_480	2118	0	0
seq_id_481	5980	0	0
seq_id_482	15381	0	0
seq_id_483	1191	0	0
seq_id_484	1860	0	0
seq_id_485	5882	0	0
seq_id_486	3399	0	0
seq_id_487	1323	0	0
seq_id_488	53029	0	7
seq_id_489	1753	0	0
seq_id_490	4411	2	0
seq_id_491	553	0	0
seq_id_492	8954	0	2
seq_id_493	4044	0	0
seq_id_494	102164	6	41
seq_id_495	1811	0	0
seq_id_496	3395	0	0
seq_id_497	1018	0	0
seq_id_498	10797	0	0
seq_id_499	583	0	0
seq_id_500	17965	0	0
seq_id_501	9689	0	1
seq_id_502	4408	0	0
seq_id_503	642	0	0
seq_id_504	2185	0	1
seq_id_505	8317	0	0
seq_id_506	11505	0	0
seq_id_507	1670	0	0
seq_id_508	45389	5	24
seq_id_509	1637	0	3
seq_id_510	1147	0	0
seq_id_511	5351	0	1
seq_id_512	10415	0	7
seq_id_513	1116	0	0
seq_id_514	3524	0	1
seq_id_515	4793	0	0
seq_id_516	5258	0	0
seq_id_517	48912	1	8
seq_id_518	154429	9	110
