fragment	length	numhm	numht
seq_id_1	995	0	4
seq_id_2	3232	1	0
seq_id_3	2901	0	2
seq_id_4	9777	0	3
seq_id_5	5383	0	0
seq_id_6	27016	1	11
seq_id_7	20856	0	11
seq_id_8	1254	0	1
seq_id_9	1763	0	2
seq_id_10	2904	0	3
seq_id_11	659	1	0
seq_id_12	3035	0	2
seq_id_13	3648	2	1
seq_id_14	16853	0	14
seq_id_15	9059	0	7
seq_id_16	1162	0	3
seq_id_17	707	0	0
seq_id_18	1067	0	0
seq_id_19	25868	4	11
seq_id_20	1816	1	2
seq_id_21	783	0	0
seq_id_22	6194	0	7
seq_id_23	1351	0	0
seq_id_24	4162	0	1
seq_id_25	4828	1	3
seq_id_26	3553	1	3
seq_id_27	517	0	0
seq_id_28	18533	1	6
seq_id_29	3296	0	1
seq_id_30	5997	1	9
seq_id_31	13702	1	9
seq_id_32	9936	1	2
seq_id_33	2052	1	1
seq_id_34	700	0	0
seq_id_35	775	0	0
seq_id_36	2160	0	0
seq_id_37	5132	5	3
seq_id_38	2124	0	0
seq_id_39	2316	2	2
seq_id_40	814	0	0
seq_id_41	14450	2	13
seq_id_42	4928	2	10
seq_id_43	5591	3	3
seq_id_44	3117	0	4
seq_id_45	1807	0	2
seq_id_46	19948	1	7
seq_id_47	1308	0	0
seq_id_48	2427	0	1
seq_id_49	5501	0	2
seq_id_50	2023	0	1
seq_id_51	71621	5	42
seq_id_52	7489	1	3
seq_id_53	978	0	1
seq_id_54	8273	1	12
seq_id_55	1463	0	0
seq_id_56	2214	1	2
seq_id_57	4207	0	2
seq_id_58	8526	3	8
seq_id_59	43576	5	41
seq_id_60	169569	6	32
seq_id_61	10351	0	0
seq_id_62	2325	0	0
seq_id_63	17743	0	0
seq_id_64	18748	0	0
seq_id_65	22129	0	0
seq_id_66	1770	0	0
seq_id_67	1455	0	0
seq_id_68	11756	0	0
seq_id_69	508	0	0
seq_id_70	2566	0	0
seq_id_71	2464	0	0
seq_id_72	1235	0	0
seq_id_73	881	0	0
seq_id_74	36557	1	1
seq_id_75	3664	0	0
seq_id_76	2367	0	0
seq_id_77	996	0	0
seq_id_78	10714	0	0
seq_id_79	31067	0	0
seq_id_80	5624	0	0
seq_id_81	825	0	0
seq_id_82	4734	0	0
seq_id_83	2918	0	0
seq_id_84	5643	0	0
seq_id_85	6072	0	0
seq_id_86	3221	0	0
seq_id_87	27776	0	0
