fragment	length	numhm	numht
seq_id_1	23644	1	9
seq_id_2	4525	1	1
seq_id_3	130359	9	79
seq_id_4	1399	1	1
seq_id_5	8093	0	5
seq_id_6	11442	1	1
seq_id_7	5241	0	4
seq_id_8	874	0	5
seq_id_9	1413	1	0
seq_id_10	10449	0	8
seq_id_11	2059	0	2
seq_id_12	24190	8	7
seq_id_13	727	0	0
seq_id_14	10562	3	4
seq_id_15	1269	1	0
seq_id_16	21340	5	29
seq_id_17	1037	0	0
seq_id_18	35834	1	21
seq_id_19	10060	0	5
seq_id_20	2039	0	0
seq_id_21	1045	0	0
seq_id_22	1879	0	1
seq_id_23	6450	1	1
seq_id_24	651	0	0
seq_id_25	1349	0	1
seq_id_26	882	0	0
seq_id_27	3089	0	3
seq_id_28	1992	0	1
seq_id_29	3032	1	1
seq_id_30	2537	0	0
seq_id_31	4411	0	4
seq_id_32	16099	3	8
seq_id_33	551	0	0
seq_id_34	2656	0	3
seq_id_35	38283	5	30
seq_id_36	3549	1	3
seq_id_37	1006	0	0
seq_id_38	2773	0	1
seq_id_39	1198	0	0
seq_id_40	14776	1	12
seq_id_41	808	1	0
seq_id_42	5391	0	8
seq_id_43	4609	1	2
seq_id_44	1448	1	2
seq_id_45	3125	0	6
seq_id_46	9481	1	10
seq_id_47	52580	5	22
seq_id_48	6391	1	7
seq_id_49	957	0	0
seq_id_50	7122	0	2
seq_id_51	2364	0	0
seq_id_52	865	0	1
seq_id_53	1720	0	0
seq_id_54	12050	0	0
seq_id_55	662	0	0
seq_id_56	16515	0	0
seq_id_57	408257	1	1
seq_id_58	1038	0	0
seq_id_59	24746	0	0
seq_id_60	3585	0	0
seq_id_61	1713	0	0
seq_id_62	1606	0	0
seq_id_63	4333	0	0
seq_id_64	2298	0	0
seq_id_65	17403	0	0
seq_id_66	118376	0	3
seq_id_67	6702	1	4
seq_id_68	13104	2	12
seq_id_69	4187	1	1
seq_id_70	11848	2	8
seq_id_71	3311	0	4
seq_id_72	679	0	1
seq_id_73	2939	0	1
seq_id_74	1326	0	0
seq_id_75	826	0	0
seq_id_76	41443	7	22
seq_id_77	1730	0	1
seq_id_78	7330	1	5
seq_id_79	4229	0	2
seq_id_80	29794	4	19
seq_id_81	1012	0	0
seq_id_82	2186	0	3
seq_id_83	2454	0	4
seq_id_84	5524	0	3
seq_id_85	4165	0	1
seq_id_86	638	0	0
seq_id_87	1450	0	4
seq_id_88	2421	0	1
seq_id_89	4127	0	3
seq_id_90	6380	0	3
seq_id_91	30052	1	9
seq_id_92	3981	0	0
seq_id_93	4436	0	1
seq_id_94	2640	0	3
seq_id_95	3088	0	0
seq_id_96	3608	0	1
seq_id_97	19382	0	2
seq_id_98	2150	0	0
seq_id_99	18643	0	2
seq_id_100	1387	0	0
seq_id_101	1724	0	0
seq_id_102	5810	0	1
seq_id_103	5088	0	0
seq_id_104	143929	8	60
seq_id_105	16460	1	3
seq_id_106	1464	0	0
seq_id_107	7020	1	11
seq_id_108	4754	0	2
seq_id_109	861	1	3
seq_id_110	4180	1	17
seq_id_111	1907	1	11
seq_id_112	3229	2	8
seq_id_113	28307	4	13
seq_id_114	713	0	0
seq_id_115	34532	0	14
seq_id_116	2995	0	0
seq_id_117	9488	3	5
seq_id_118	664	2	2
seq_id_119	90204	2	58
seq_id_120	1207	1	1
seq_id_121	2938	0	1
seq_id_122	9946	0	4
seq_id_123	13634	0	2
seq_id_124	1606	0	0
seq_id_125	1672	0	0
seq_id_126	715	0	0
seq_id_127	957	0	0
seq_id_128	115785	3	35
seq_id_129	1873	0	0
seq_id_130	4474	0	3
seq_id_131	24163	0	4
seq_id_132	1307	0	0
seq_id_133	5205	0	2
seq_id_134	2258	0	1
seq_id_135	4232	0	0
seq_id_136	7900	0	0
seq_id_137	10930	0	9
seq_id_138	2493	0	5
seq_id_139	68836	1	33
seq_id_140	6396	0	5
seq_id_141	2858	1	1
seq_id_142	1746	0	0
seq_id_143	616	0	0
seq_id_144	4548	0	1
seq_id_145	2343	0	0
seq_id_146	6619	0	2
seq_id_147	11712	0	7
seq_id_148	536	0	0
seq_id_149	1009	0	1
seq_id_150	2318	0	0
seq_id_151	500	0	0
seq_id_152	838	1	0
seq_id_153	5659	0	0
seq_id_154	978	0	0
seq_id_155	2793	0	1
seq_id_156	3763	0	1
seq_id_157	76513	1	7
seq_id_158	2743	0	0
seq_id_159	2248	0	0
seq_id_160	3987	0	0
seq_id_161	601	0	0
seq_id_162	7517	0	0
seq_id_163	3496	0	0
seq_id_164	747	0	0
seq_id_165	1231	0	0
seq_id_166	1713	0	0
seq_id_167	529	0	0
seq_id_168	39996	0	0
seq_id_169	2083	0	0
seq_id_170	70539	0	0
seq_id_171	19830	1	2
seq_id_172	3767	0	3
seq_id_173	978	0	0
seq_id_174	6622	1	5
seq_id_175	7296	3	29
seq_id_176	3293	5	7
seq_id_177	3614	0	0
seq_id_178	643	0	0
seq_id_179	1589	0	0
seq_id_180	14526	3	21
seq_id_181	1065	0	1
seq_id_182	6811	0	1
seq_id_183	1476	0	2
seq_id_184	12708	0	3
seq_id_185	1815	0	0
seq_id_186	986	0	0
seq_id_187	3005	3	8
seq_id_188	909	0	2
seq_id_189	20358	2	12
seq_id_190	8865	0	2
seq_id_191	855	0	1
seq_id_192	2519	0	4
seq_id_193	36868	0	31
seq_id_194	7816	0	3
seq_id_195	6578	0	1
seq_id_196	6873	0	0
seq_id_197	15228	1	2
seq_id_198	3103	0	1
seq_id_199	41453	0	2
seq_id_200	1368	0	0
seq_id_201	60922	3	21
seq_id_202	3184	0	1
seq_id_203	18318	0	1
seq_id_204	1282	1	2
seq_id_205	4880	0	2
seq_id_206	1238	0	0
seq_id_207	4092	0	1
seq_id_208	9958	1	4
seq_id_209	18906	0	7
seq_id_210	1493	0	0
seq_id_211	1436	0	0
seq_id_212	63521	4	39
seq_id_213	1713	0	0
seq_id_214	1019	0	0
seq_id_215	13451	0	0
seq_id_216	2524	0	1
seq_id_217	32961	2	29
seq_id_218	1141	0	1
seq_id_219	8759	0	1
seq_id_220	119800	5	36
seq_id_221	1949	0	0
seq_id_222	2727	0	0
seq_id_223	3369	0	0
seq_id_224	2496	0	1
seq_id_225	725	0	0
seq_id_226	23793	0	4
seq_id_227	13144	0	2
