fragment	length	numhm	numht
seq_id_1	742	0	2
seq_id_2	2973	1	2
seq_id_3	8202	0	4
seq_id_4	1697	0	1
seq_id_5	39088	1	12
seq_id_6	794	0	0
seq_id_7	62314	3	47
seq_id_8	668	0	0
seq_id_9	4536	0	2
seq_id_10	1108	1	0
seq_id_11	3147	0	0
seq_id_12	12655	3	4
seq_id_13	7101	1	9
seq_id_14	2024	0	1
seq_id_15	8764	0	2
seq_id_16	3583	2	4
seq_id_17	1308	0	1
seq_id_18	18108	1	5
seq_id_19	4172	0	2
seq_id_20	9074	1	10
seq_id_21	1538	0	0
seq_id_22	1092	0	3
seq_id_23	2176	0	0
seq_id_24	4417	0	4
seq_id_25	8841	2	2
seq_id_26	2101	0	0
seq_id_27	1959	1	2
seq_id_28	866	0	0
seq_id_29	718	0	0
seq_id_30	832	0	0
seq_id_31	1066	0	0
seq_id_32	946	0	0
seq_id_33	2019	1	2
seq_id_34	2811	4	1
seq_id_35	1378	0	0
seq_id_36	1673	1	1
seq_id_37	1433	0	1
seq_id_38	1535	1	0
seq_id_39	12589	2	9
seq_id_40	22982	5	25
seq_id_41	1332	0	0
seq_id_42	202699	22	140
seq_id_43	7116	0	0
seq_id_44	4637	0	1
seq_id_45	29367	1	11
seq_id_46	14963	0	0
seq_id_47	1242	0	0
seq_id_48	6249	0	0
seq_id_49	2825	0	0
seq_id_50	1127	0	0
seq_id_51	22862	0	0
seq_id_52	14696	0	0
seq_id_53	7087	0	0
seq_id_54	9176	0	0
seq_id_55	26107	0	0
seq_id_56	2495	0	0
seq_id_57	4008	0	0
seq_id_58	15024	0	0
seq_id_59	17491	0	0
seq_id_60	9842	0	0
seq_id_61	895	0	0
seq_id_62	3599	0	0
seq_id_63	541	0	0
seq_id_64	705	0	0
seq_id_65	31857	0	0
seq_id_66	12003	0	0
seq_id_67	8861	1	0
seq_id_68	17766	0	1
seq_id_69	8033	0	0
seq_id_70	1327	0	0
seq_id_71	1701	0	0
seq_id_72	19875	0	0
seq_id_73	5200	0	0
seq_id_74	1331	0	0
seq_id_75	4651	0	0
seq_id_76	10543	0	0
seq_id_77	9882	0	0
seq_id_78	8136	0	0
seq_id_79	530	0	0
seq_id_80	1270	0	0
seq_id_81	735	0	0
seq_id_82	29182	0	0
seq_id_83	17464	0	0
seq_id_84	2308	0	0
seq_id_85	9095	0	0
seq_id_86	541	0	0
seq_id_87	19403	0	0
seq_id_88	1415	0	0
seq_id_89	7268	0	0
seq_id_90	3553	0	0
seq_id_91	1672	0	0
seq_id_92	2939	0	0
seq_id_93	22697	0	0
seq_id_94	5676	0	0
seq_id_95	3795	0	0
seq_id_96	1476	0	0
seq_id_97	13325	0	0
seq_id_98	797	0	0
seq_id_99	1168	0	0
seq_id_100	15760	0	0
seq_id_101	5397	0	0
seq_id_102	5716	0	0
seq_id_103	3532	0	0
seq_id_104	24831	0	0
seq_id_105	29278	0	0
seq_id_106	1456	0	0
seq_id_107	8745	0	0
seq_id_108	10395	0	1
seq_id_109	11182	0	0
seq_id_110	9432	0	0
seq_id_111	509	0	0
seq_id_112	11246	0	0
seq_id_113	989	0	0
seq_id_114	1223	0	0
seq_id_115	1883	0	0
seq_id_116	1741	0	0
seq_id_117	3099	0	0
seq_id_118	2226	0	0
seq_id_119	32645	1	9
seq_id_120	7367	2	9
seq_id_121	1388	1	2
seq_id_122	730	0	0
seq_id_123	39748	5	22
seq_id_124	1188	0	0
seq_id_125	1636	0	1
seq_id_126	1706	1	1
seq_id_127	960	0	1
seq_id_128	2010	0	8
seq_id_129	595	0	0
seq_id_130	3825	0	2
seq_id_131	1007	0	0
seq_id_132	923	0	0
seq_id_133	2631	1	0
seq_id_134	531	0	0
seq_id_135	6629	2	1
seq_id_136	1124	0	0
seq_id_137	8266	1	6
seq_id_138	3321	0	1
seq_id_139	1053	0	0
seq_id_140	11024	3	3
seq_id_141	14142	1	11
seq_id_142	135050	1	46
seq_id_143	4626	0	3
seq_id_144	15912	1	8
seq_id_145	5643	0	1
seq_id_146	1794	0	1
seq_id_147	1369	0	1
seq_id_148	501	0	0
seq_id_149	1858	0	0
seq_id_150	2751	0	2
seq_id_151	2252	1	0
seq_id_152	1041	0	0
seq_id_153	4963	0	9
seq_id_154	2484	0	4
seq_id_155	10937	0	0
seq_id_156	522	0	0
seq_id_157	956	0	0
seq_id_158	2927	0	3
seq_id_159	621	0	1
seq_id_160	9526	0	2
seq_id_161	2110	0	0
seq_id_162	537	0	0
seq_id_163	1809	0	0
seq_id_164	5000	0	0
seq_id_165	4305	0	1
seq_id_166	3856	0	0
seq_id_167	32360	2	20
seq_id_168	1404	0	0
seq_id_169	736	0	0
seq_id_170	1234	0	0
seq_id_171	96175	15	73
seq_id_172	13447	0	6
seq_id_173	7861	0	3
seq_id_174	32970	5	15
seq_id_175	1128	0	0
seq_id_176	853	0	0
seq_id_177	513	0	0
seq_id_178	3391	0	0
seq_id_179	11689	0	5
seq_id_180	4948	0	2
seq_id_181	642	0	1
seq_id_182	12902	0	3
seq_id_183	1805	0	0
seq_id_184	1321	0	0
seq_id_185	35816	2	43
seq_id_186	1569	1	1
seq_id_187	2939	0	1
seq_id_188	19443	0	5
seq_id_189	1251	0	0
seq_id_190	2692	0	1
seq_id_191	7526	0	0
seq_id_192	5677	0	0
seq_id_193	9511	0	1
seq_id_194	1733	0	0
seq_id_195	10195	0	2
seq_id_196	1115	0	0
seq_id_197	2046	0	2
seq_id_198	1542	0	0
seq_id_199	640	0	0
seq_id_200	6086	0	1
seq_id_201	654	0	0
seq_id_202	5709	0	1
seq_id_203	12603	1	10
seq_id_204	1596	0	1
seq_id_205	1881	0	1
seq_id_206	2136	0	0
seq_id_207	964	0	0
seq_id_208	4857	0	1
seq_id_209	2795	0	0
seq_id_210	1109	1	0
seq_id_211	2484	0	0
seq_id_212	2616	1	1
seq_id_213	14749	0	9
seq_id_214	957	0	1
seq_id_215	1875	0	1
seq_id_216	10363	0	3
seq_id_217	1803	0	0
seq_id_218	1064	0	0
seq_id_219	1834	0	0
seq_id_220	504	0	0
seq_id_221	12739	0	3
seq_id_222	5212	0	1
seq_id_223	8413	0	3
seq_id_224	5174	0	0
seq_id_225	20108	0	3
seq_id_226	980	0	0
seq_id_227	15808	0	18
seq_id_228	2293	0	2
seq_id_229	6843	0	1
seq_id_230	6769	0	1
seq_id_231	5205	0	1
seq_id_232	6961	1	1
seq_id_233	1096	0	0
seq_id_234	8048	0	1
seq_id_235	2269	0	4
seq_id_236	544	0	0
seq_id_237	849	0	1
seq_id_238	37813	1	23
seq_id_239	25752	0	10
seq_id_240	20296	1	3
seq_id_241	2352	0	1
seq_id_242	859	0	0
seq_id_243	5111	1	0
seq_id_244	823	0	1
seq_id_245	1962	0	1
seq_id_246	6527	0	3
seq_id_247	895	0	0
seq_id_248	16991	0	0
seq_id_249	2767	0	0
seq_id_250	7320	0	0
seq_id_251	3379	0	1
seq_id_252	41418	0	0
seq_id_253	756	0	0
seq_id_254	24639	0	0
seq_id_255	3940	0	0
seq_id_256	1724	0	0
seq_id_257	17809	0	0
seq_id_258	20042	0	0
seq_id_259	9752	0	0
seq_id_260	527	0	0
seq_id_261	2004	0	0
seq_id_262	3398	0	0
seq_id_263	36911	0	0
seq_id_264	10181	1	0
seq_id_265	984	0	0
seq_id_266	620	0	0
seq_id_267	7709	0	2
seq_id_268	966	0	0
seq_id_269	630	0	0
seq_id_270	1094	0	1
seq_id_271	2796	0	2
seq_id_272	18801	9	41
seq_id_273	5091	1	1
seq_id_274	5265	2	12
seq_id_275	6439	0	6
seq_id_276	634	0	2
seq_id_277	8409	0	2
seq_id_278	2865	0	2
seq_id_279	17067	3	11
seq_id_280	1478	0	2
seq_id_281	706	0	0
seq_id_282	1363	0	1
seq_id_283	4175	0	2
seq_id_284	30306	2	22
seq_id_285	3144	0	1
seq_id_286	1777	0	0
seq_id_287	7872	0	12
seq_id_288	3821	0	2
seq_id_289	1192	0	1
seq_id_290	2308	0	2
seq_id_291	10012	0	6
seq_id_292	871	0	1
seq_id_293	1824	0	0
seq_id_294	930	0	0
seq_id_295	1496	0	0
seq_id_296	14562	0	4
seq_id_297	26590	1	3
seq_id_298	11054	0	0
seq_id_299	4067	0	0
seq_id_300	60295	0	3
seq_id_301	29640	3	21
seq_id_302	1158	0	0
seq_id_303	5566	0	1
seq_id_304	7580	0	0
seq_id_305	21169	1	9
seq_id_306	1105	0	0
seq_id_307	16791	1	6
seq_id_308	19500	0	4
seq_id_309	2749	0	0
seq_id_310	4513	0	2
seq_id_311	573	0	0
seq_id_312	6120	1	1
seq_id_313	5567	0	2
seq_id_314	6366	3	8
seq_id_315	106159	3	58
seq_id_316	38712	0	16
seq_id_317	2013	0	4
seq_id_318	2905	0	0
seq_id_319	164172	4	50
seq_id_320	873	0	1
seq_id_321	4070	0	1
seq_id_322	2647	1	0
seq_id_323	5403	0	0
seq_id_324	2411	0	0
seq_id_325	4163	0	0
seq_id_326	35396	1	12
seq_id_327	3077	0	0
seq_id_328	1468	0	0
seq_id_329	7259	0	1
seq_id_330	3131	0	0
seq_id_331	4208	0	0
seq_id_332	1060	0	0
seq_id_333	13688	0	1
seq_id_334	67999	8	41
seq_id_335	5618	0	2
seq_id_336	844	0	0
seq_id_337	39466	4	64
seq_id_338	7954	0	2
seq_id_339	6227	0	4
seq_id_340	35884	1	7
seq_id_341	14705	0	6
seq_id_342	7555	0	1
seq_id_343	5496	1	1
seq_id_344	11921	1	2
seq_id_345	25046	4	12
seq_id_346	1906	0	3
seq_id_347	2557	0	0
seq_id_348	60821	5	50
seq_id_349	922	0	0
seq_id_350	2419	0	1
seq_id_351	2955	0	1
seq_id_352	815	0	0
seq_id_353	94799	4	43
seq_id_354	75515	1	26
seq_id_355	6540	0	1
seq_id_356	10854	1	9
seq_id_357	2600	0	3
seq_id_358	3706	0	1
seq_id_359	810	0	0
seq_id_360	6796	0	0
seq_id_361	1108	0	0
seq_id_362	5640	1	1
seq_id_363	4854	0	2
seq_id_364	3430	0	11
seq_id_365	1746	2	3
seq_id_366	6293	4	13
seq_id_367	552	0	0
seq_id_368	1065	0	0
seq_id_369	6096	0	2
seq_id_370	111842	6	38
seq_id_371	2961	0	3
seq_id_372	2618	0	2
seq_id_373	8412	0	3
seq_id_374	2920	0	3
seq_id_375	1375	0	0
seq_id_376	2189	1	1
seq_id_377	3095	0	0
seq_id_378	6370	0	5
seq_id_379	8352	1	8
seq_id_380	8508	0	8
seq_id_381	32777	3	40
seq_id_382	1387	0	0
seq_id_383	933	0	5
seq_id_384	72091	5	24
seq_id_385	3010	0	1
seq_id_386	17340	1	10
seq_id_387	780	0	0
seq_id_388	13365	3	7
seq_id_389	10765	0	12
seq_id_390	9641	0	4
seq_id_391	2785	0	3
seq_id_392	2194	0	1
seq_id_393	5016	1	1
seq_id_394	3283	0	1
seq_id_395	1180	0	1
seq_id_396	1255	0	0
seq_id_397	1462	0	0
seq_id_398	221146	22	143
seq_id_399	4744	0	3
seq_id_400	5077	0	1
seq_id_401	65912	6	44
seq_id_402	1953	0	0
seq_id_403	2196	0	0
seq_id_404	16049	0	11
seq_id_405	931	0	6
seq_id_406	1445	0	2
seq_id_407	10805	3	13
seq_id_408	720	0	0
seq_id_409	25270	4	68
seq_id_410	3641	0	4
seq_id_411	2247	0	0
seq_id_412	528	0	0
seq_id_413	59250	8	75
seq_id_414	1140	0	0
seq_id_415	11713	0	1
seq_id_416	1862	0	1
seq_id_417	22084	0	3
seq_id_418	3466	0	1
seq_id_419	29075	1	5
seq_id_420	3697	0	1
seq_id_421	8861	0	4
seq_id_422	32967	0	10
seq_id_423	1230	0	2
seq_id_424	82378	5	45
seq_id_425	41524	5	18
seq_id_426	7912	0	1
seq_id_427	1408	0	0
seq_id_428	1959	0	0
seq_id_429	3826	0	0
seq_id_430	8257	0	3
seq_id_431	20047	0	9
seq_id_432	1452	0	0
seq_id_433	1624	0	1
seq_id_434	1024	0	1
seq_id_435	2373	0	3
seq_id_436	5490	0	1
seq_id_437	2778	0	3
seq_id_438	9400	0	7
seq_id_439	917	0	0
seq_id_440	4249	0	1
seq_id_441	3533	0	0
seq_id_442	957	0	0
seq_id_443	23245	0	3
seq_id_444	82886	1	25
seq_id_445	863	0	1
seq_id_446	924	0	0
seq_id_447	2091	0	4
seq_id_448	38285	3	53
seq_id_449	728	0	0
seq_id_450	1050	0	0
seq_id_451	6089	0	5
seq_id_452	7595	1	4
seq_id_453	2676	0	3
seq_id_454	1000	0	0
seq_id_455	1382	0	0
seq_id_456	1176	0	0
seq_id_457	5295	0	4
seq_id_458	3225	0	1
seq_id_459	1964	0	3
seq_id_460	1931	0	3
seq_id_461	1406	1	1
seq_id_462	2825	0	3
seq_id_463	2907	0	1
seq_id_464	2639	0	1
seq_id_465	1089	0	0
seq_id_466	6956	1	0
seq_id_467	10915	0	4
seq_id_468	7931	0	0
seq_id_469	3067	0	0
seq_id_470	1093	0	0
seq_id_471	7902	0	1
seq_id_472	1212	0	0
seq_id_473	2988	0	4
seq_id_474	545	0	0
seq_id_475	2650	0	0
seq_id_476	7007	0	1
seq_id_477	10681	0	0
seq_id_478	12625	1	1
seq_id_479	5088	0	5
seq_id_480	1333	0	0
seq_id_481	1234	0	1
seq_id_482	597	0	0
seq_id_483	6810	0	0
seq_id_484	893	0	1
seq_id_485	5258	1	1
seq_id_486	3025	0	0
seq_id_487	29446	0	1
seq_id_488	3441	0	0
seq_id_489	6576	0	0
seq_id_490	8794	0	9
seq_id_491	834	0	0
seq_id_492	972	0	0
seq_id_493	4518	0	0
seq_id_494	73171	1	0
seq_id_495	1214	0	0
seq_id_496	9221	0	0
seq_id_497	6352	0	0
seq_id_498	1051	0	0
seq_id_499	1234	0	0
seq_id_500	5502	0	0
seq_id_501	1652	0	0
seq_id_502	3582	0	0
seq_id_503	27858	0	1
seq_id_504	1263	0	0
seq_id_505	2453	0	0
seq_id_506	955	0	0
seq_id_507	2957	0	0
seq_id_508	567	0	0
seq_id_509	1887	0	0
seq_id_510	11448	0	0
seq_id_511	1124	0	0
seq_id_512	2201	0	0
seq_id_513	2914	0	0
seq_id_514	1748	0	0
seq_id_515	53471	0	0
seq_id_516	2145	0	0
seq_id_517	25028	0	0
seq_id_518	8204	0	0
seq_id_519	1988	0	0
seq_id_520	3270	0	0
seq_id_521	7038	0	0
seq_id_522	950	0	0
seq_id_523	6893	0	0
seq_id_524	591	0	0
seq_id_525	2921	0	0
seq_id_526	3596	0	0
seq_id_527	1115	0	0
seq_id_528	119412	12	66
seq_id_529	3978	0	2
seq_id_530	2634	1	7
seq_id_531	959	0	0
seq_id_532	4831	2	5
seq_id_533	2504	0	0
seq_id_534	1241	0	0
seq_id_535	2844	0	0
seq_id_536	3092	0	1
seq_id_537	10939	0	1
seq_id_538	1413	0	0
seq_id_539	1058	0	0
seq_id_540	14692	0	2
seq_id_541	24064	0	9
seq_id_542	3151	0	1
seq_id_543	7852	0	1
seq_id_544	1530	0	0
seq_id_545	5639	0	0
seq_id_546	11827	1	7
seq_id_547	4874	0	8
seq_id_548	1509	0	1
seq_id_549	4345	1	0
seq_id_550	7583	1	6
seq_id_551	1114	0	0
seq_id_552	921	0	1
seq_id_553	2549	0	0
seq_id_554	4265	0	1
seq_id_555	4053	0	3
seq_id_556	678	0	0
seq_id_557	15187	4	17
seq_id_558	11239	4	16
seq_id_559	3475	0	0
seq_id_560	21153	0	2
seq_id_561	3825	0	1
seq_id_562	545	0	0
seq_id_563	8202	0	4
seq_id_564	1978	1	7
seq_id_565	9590	2	40
seq_id_566	3504	1	10
seq_id_567	2500	1	4
seq_id_568	15448	4	26
seq_id_569	1186	0	0
seq_id_570	1455	0	0
seq_id_571	11875	1	10
seq_id_572	1844	0	2
seq_id_573	72230	0	14
seq_id_574	1427	0	0
seq_id_575	2690	0	0
seq_id_576	1209	0	0
seq_id_577	523	0	0
seq_id_578	596	0	0
seq_id_579	9928	0	2
seq_id_580	5422	0	1
seq_id_581	6278	0	1
seq_id_582	1593	0	0
seq_id_583	1001	0	1
seq_id_584	7893	1	7
seq_id_585	1163	0	0
seq_id_586	1276	0	0
seq_id_587	15183	0	4
seq_id_588	784	0	1
seq_id_589	968	0	0
seq_id_590	1141	0	0
seq_id_591	575	0	1
seq_id_592	8365	1	5
seq_id_593	9762	0	0
seq_id_594	6909	2	19
seq_id_595	3632	0	1
seq_id_596	9271	0	15
seq_id_597	7474	0	13
seq_id_598	1440	0	1
seq_id_599	3689	1	5
seq_id_600	3152	2	8
seq_id_601	2845	0	1
seq_id_602	1591	0	1
seq_id_603	1877	0	1
seq_id_604	1047	0	0
seq_id_605	6138	5	17
seq_id_606	3216	0	2
seq_id_607	4226	0	1
seq_id_608	8717	0	3
seq_id_609	10718	0	4
seq_id_610	27626	1	10
seq_id_611	14760	0	6
seq_id_612	8143	0	4
seq_id_613	5667	1	0
seq_id_614	3174	0	1
seq_id_615	31803	0	9
seq_id_616	7627	0	3
seq_id_617	36219	0	12
seq_id_618	5553	0	3
seq_id_619	16260	0	7
seq_id_620	745	0	0
seq_id_621	5784	0	5
seq_id_622	955	0	0
seq_id_623	8842	0	0
seq_id_624	575	0	0
