fragment	length	numhm	numht
seq_id_1	9699	1	6
seq_id_2	17470	1	4
seq_id_3	6204	0	4
seq_id_4	2391	0	0
seq_id_5	2576	0	1
seq_id_6	1021	0	0
seq_id_7	12476	0	6
seq_id_8	781	0	0
seq_id_9	7859	0	1
seq_id_10	874	0	0
seq_id_11	1473	0	0
seq_id_12	4015	0	5
seq_id_13	102930	11	68
seq_id_14	13981	0	4
seq_id_15	839	0	1
seq_id_16	3003	1	5
seq_id_17	4416	0	3
seq_id_18	16099	2	9
seq_id_19	2267	0	0
seq_id_20	16692	7	7
seq_id_21	30866	8	31
seq_id_22	7326	0	3
seq_id_23	4510	0	1
seq_id_24	1332	1	0
seq_id_25	827	0	1
seq_id_26	11409	0	5
seq_id_27	17625	0	15
seq_id_28	9472	0	2
seq_id_29	1343	0	1
seq_id_30	4554	1	0
seq_id_31	1538	0	1
seq_id_32	3020	0	1
seq_id_33	1123	0	2
seq_id_34	6785	1	2
seq_id_35	908	0	0
seq_id_36	12256	0	6
seq_id_37	627	3	0
seq_id_38	2195	0	3
seq_id_39	2866	0	0
seq_id_40	1192	0	0
seq_id_41	7757	0	10
seq_id_42	12939	1	4
seq_id_43	7135	1	12
seq_id_44	9473	1	5
seq_id_45	892	0	0
seq_id_46	1727	0	0
seq_id_47	14308	3	11
seq_id_48	5757	0	1
seq_id_49	11603	2	17
seq_id_50	1311	1	1
seq_id_51	2339	0	0
seq_id_52	6829	1	11
seq_id_53	4827	1	2
seq_id_54	3036	0	6
seq_id_55	35450	5	20
seq_id_56	3075	0	0
seq_id_57	670	0	0
seq_id_58	698	0	0
seq_id_59	1599	0	0
seq_id_60	10801	0	2
seq_id_61	44524	1	10
seq_id_62	1104	0	0
seq_id_63	1495	0	0
seq_id_64	10377	0	0
seq_id_65	1067	0	0
seq_id_66	553	0	0
seq_id_67	2684	0	0
seq_id_68	4248	0	0
seq_id_69	12455	0	0
seq_id_70	3587	0	0
seq_id_71	1254	0	0
seq_id_72	3091	0	0
seq_id_73	3559	0	0
seq_id_74	1431	0	0
seq_id_75	3908	0	0
seq_id_76	5522	0	0
seq_id_77	10337	0	0
seq_id_78	921	0	0
seq_id_79	70511	0	0
seq_id_80	2091	0	0
seq_id_81	6931	0	0
seq_id_82	12506	0	0
seq_id_83	8490	0	0
seq_id_84	3530	0	0
seq_id_85	29579	1	1
seq_id_86	1820	0	0
seq_id_87	669	0	0
seq_id_88	9989	0	0
seq_id_89	862	0	0
seq_id_90	9148	0	0
seq_id_91	2553	0	0
seq_id_92	1898	0	0
seq_id_93	10658	0	0
seq_id_94	1173	0	0
seq_id_95	12385	0	0
seq_id_96	623	0	0
seq_id_97	6116	0	0
seq_id_98	5015	0	0
seq_id_99	21920	0	0
seq_id_100	7161	0	0
seq_id_101	1990	0	0
seq_id_102	4143	0	0
seq_id_103	135043	0	0
seq_id_104	2631	0	0
seq_id_105	1735	0	0
seq_id_106	8048	0	0
seq_id_107	2168	0	0
seq_id_108	929	0	0
seq_id_109	976	0	0
seq_id_110	1035	0	0
seq_id_111	1531	0	0
seq_id_112	1272	0	0
seq_id_113	9592	0	0
seq_id_114	575	0	0
seq_id_115	11793	0	0
seq_id_116	690	0	0
seq_id_117	2497	0	0
seq_id_118	6127	0	0
seq_id_119	7079	0	0
seq_id_120	1693	0	0
seq_id_121	2982	0	0
seq_id_122	9354	0	0
seq_id_123	869	0	0
seq_id_124	2039	0	0
seq_id_125	1292	0	0
seq_id_126	596	0	0
seq_id_127	4285	0	0
seq_id_128	3387	0	0
seq_id_129	1091	0	0
seq_id_130	37693	0	1
seq_id_131	34374	1	4
seq_id_132	1914	0	2
seq_id_133	2739	0	1
seq_id_134	14647	2	11
seq_id_135	17747	3	15
seq_id_136	61756	9	30
seq_id_137	1903	1	1
seq_id_138	1855	0	0
seq_id_139	30139	2	26
seq_id_140	3268	0	2
seq_id_141	1308	0	1
seq_id_142	6450	0	5
seq_id_143	27200	1	13
seq_id_144	2698	0	0
seq_id_145	3421	0	0
seq_id_146	14766	0	3
seq_id_147	530	0	0
seq_id_148	1010	0	0
seq_id_149	68463	0	12
seq_id_150	13559	0	8
seq_id_151	1544	1	0
seq_id_152	793	0	0
seq_id_153	15636	0	5
seq_id_154	660	0	0
seq_id_155	2039	1	0
seq_id_156	27359	0	17
seq_id_157	7512	0	2
seq_id_158	40977	0	11
seq_id_159	2482	0	1
seq_id_160	1933	2	5
seq_id_161	1484	0	2
seq_id_162	4876	0	2
seq_id_163	5378	0	0
seq_id_164	16957	5	4
seq_id_165	18795	1	12
seq_id_166	8155	1	7
seq_id_167	3620	1	17
seq_id_168	3839	3	17
seq_id_169	16238	3	7
seq_id_170	432579	13	187
seq_id_171	539	0	0
seq_id_172	58527	2	19
seq_id_173	131486	1	7
seq_id_174	1455	0	0
seq_id_175	17932	0	0
seq_id_176	954	0	0
seq_id_177	5129	0	0
seq_id_178	3098	0	0
seq_id_179	1455	0	0
seq_id_180	2659	0	0
seq_id_181	4358	0	0
seq_id_182	3145	0	0
seq_id_183	6162	0	0
seq_id_184	992	0	0
seq_id_185	652	0	0
seq_id_186	3554	0	0
seq_id_187	18387	0	0
seq_id_188	20002	1	0
seq_id_189	40454	12	49
seq_id_190	4624	0	10
seq_id_191	1414	0	1
seq_id_192	6638	0	7
seq_id_193	1759	0	1
seq_id_194	2494	0	0
seq_id_195	3711	0	1
seq_id_196	2482	0	3
seq_id_197	2923	0	0
seq_id_198	2093	0	1
seq_id_199	866	0	1
seq_id_200	3130	0	0
seq_id_201	6453	2	0
seq_id_202	726	0	6
seq_id_203	643	1	2
seq_id_204	8209	0	5
seq_id_205	4119	0	1
seq_id_206	2328	0	1
seq_id_207	4673	0	5
seq_id_208	2731	2	2
seq_id_209	8699	0	3
seq_id_210	958	0	0
seq_id_211	1480	0	1
seq_id_212	588	0	0
seq_id_213	5911	0	9
seq_id_214	5975	0	5
seq_id_215	1514	0	7
seq_id_216	2708	0	0
seq_id_217	2377	0	2
seq_id_218	3207	0	2
seq_id_219	2967	0	2
seq_id_220	2071	0	3
seq_id_221	2840	0	0
seq_id_222	3032	0	3
seq_id_223	7789	0	1
seq_id_224	59074	1	7
seq_id_225	1149	0	0
seq_id_226	775	0	0
seq_id_227	641	0	0
seq_id_228	861	0	0
seq_id_229	1527	0	0
seq_id_230	4165	0	0
seq_id_231	513	0	0
seq_id_232	1466	0	1
seq_id_233	10421	0	2
seq_id_234	955	0	0
seq_id_235	3483	0	0
seq_id_236	3601	0	0
seq_id_237	2720	0	0
seq_id_238	716	0	0
seq_id_239	12358	0	0
seq_id_240	669	0	0
