fragment	length	numhm	numht
seq_id_1	5800	1	4
seq_id_2	43342	1	16
seq_id_3	2222	0	1
seq_id_4	8388	0	1
seq_id_5	6544	0	5
seq_id_6	5896	0	5
seq_id_7	8166	1	8
seq_id_8	6223	2	1
seq_id_9	7651	0	10
seq_id_10	2964	0	0
seq_id_11	1124	0	2
seq_id_12	33151	1	20
seq_id_13	44751	7	23
seq_id_14	3498	0	0
seq_id_15	937	0	1
seq_id_16	5467	1	8
seq_id_17	2227	0	0
seq_id_18	8416	0	6
seq_id_19	5097	0	5
seq_id_20	555	1	0
seq_id_21	6501	1	1
seq_id_22	986	0	0
seq_id_23	7445	1	2
seq_id_24	5332	5	3
seq_id_25	1713	0	0
seq_id_26	4073	2	2
seq_id_27	2182	1	0
seq_id_28	23569	6	27
seq_id_29	8867	0	7
seq_id_30	37032	1	21
seq_id_31	4133	0	2
seq_id_32	6866	0	2
seq_id_33	3962	1	0
seq_id_34	1447	0	0
seq_id_35	624	0	1
seq_id_36	4147	0	1
seq_id_37	22705	4	13
seq_id_38	926	0	0
seq_id_39	1364	0	0
seq_id_40	1684	0	0
seq_id_41	2330	0	3
seq_id_42	1480	0	3
seq_id_43	39343	5	29
seq_id_44	2349	0	3
seq_id_45	15896	1	5
seq_id_46	32384	5	40
seq_id_47	3580	4	9
seq_id_48	5274	0	2
seq_id_49	3863	0	3
seq_id_50	530	0	0
seq_id_51	3801	1	1
seq_id_52	17461	0	2
seq_id_53	2048	0	0
seq_id_54	519	0	0
seq_id_55	5436	0	1
seq_id_56	1242	0	0
seq_id_57	836	0	0
seq_id_58	2989	0	1
seq_id_59	3423	0	1
seq_id_60	690	0	2
seq_id_61	630	0	1
seq_id_62	45972	1	6
seq_id_63	5878	0	0
seq_id_64	12784	0	0
seq_id_65	82019	0	0
seq_id_66	853	0	0
seq_id_67	4605	0	0
seq_id_68	5441	0	0
seq_id_69	795	0	0
seq_id_70	1152	0	0
seq_id_71	841	0	0
seq_id_72	1710	0	0
seq_id_73	5265	0	0
seq_id_74	1228	0	0
seq_id_75	990	0	0
seq_id_76	23181	0	0
seq_id_77	3947	0	0
seq_id_78	3668	0	0
seq_id_79	4895	0	0
seq_id_80	526	0	0
seq_id_81	8000	0	0
seq_id_82	16136	1	0
seq_id_83	59932	0	1
seq_id_84	4025	0	0
seq_id_85	19241	0	0
seq_id_86	12141	0	0
seq_id_87	15632	0	0
seq_id_88	10851	0	0
seq_id_89	1406	0	0
seq_id_90	985	0	0
seq_id_91	1601	0	0
seq_id_92	673	0	0
seq_id_93	2841	0	0
seq_id_94	801	0	0
seq_id_95	1218	0	0
seq_id_96	1202	0	0
seq_id_97	6106	0	0
seq_id_98	3512	0	0
seq_id_99	1396	0	0
seq_id_100	4961	0	0
seq_id_101	759	0	0
seq_id_102	4675	0	0
seq_id_103	1738	0	0
seq_id_104	4312	0	0
seq_id_105	2222	0	0
seq_id_106	799	0	0
seq_id_107	1268	0	0
seq_id_108	47275	0	0
seq_id_109	2964	0	0
seq_id_110	6386	0	0
seq_id_111	4042	0	0
seq_id_112	16184	0	0
seq_id_113	3920	0	0
seq_id_114	4214	0	0
seq_id_115	1278	0	0
seq_id_116	7262	0	0
seq_id_117	7987	0	0
seq_id_118	1453	0	0
seq_id_119	634	0	0
seq_id_120	761	0	0
seq_id_121	611	0	0
seq_id_122	35491	0	0
seq_id_123	1288	0	0
seq_id_124	697	0	0
seq_id_125	24107	0	0
seq_id_126	2498	0	0
seq_id_127	1969	0	1
seq_id_128	810	0	0
seq_id_129	618	0	0
seq_id_130	2939	0	0
seq_id_131	970	0	0
seq_id_132	3321	0	0
seq_id_133	4463	0	0
seq_id_134	1401	0	0
seq_id_135	2676	0	0
seq_id_136	678	0	0
seq_id_137	1362	0	0
seq_id_138	1760	0	0
seq_id_139	38302	0	0
seq_id_140	609	0	0
seq_id_141	18229	1	9
seq_id_142	19135	5	18
seq_id_143	906	0	0
seq_id_144	7300	0	6
seq_id_145	2762	0	0
seq_id_146	2414	1	0
seq_id_147	4354	2	0
seq_id_148	1077	0	0
seq_id_149	18527	1	11
seq_id_150	4140	0	9
seq_id_151	11146	2	2
seq_id_152	1086	1	0
seq_id_153	550	0	0
seq_id_154	33343	5	17
seq_id_155	8482	0	6
seq_id_156	43979	1	32
seq_id_157	13730	0	3
seq_id_158	935	0	0
seq_id_159	6917	0	0
seq_id_160	4573	0	1
seq_id_161	8597	0	4
seq_id_162	2278	0	0
seq_id_163	4938	0	1
seq_id_164	1608	0	0
seq_id_165	3552	0	0
seq_id_166	3780	0	1
seq_id_167	843	0	0
seq_id_168	3646	0	0
seq_id_169	6097	0	0
seq_id_170	774	0	0
seq_id_171	1028	0	0
seq_id_172	912	0	0
seq_id_173	7714	0	2
seq_id_174	1100	0	0
seq_id_175	1666	0	0
seq_id_176	3461	0	0
seq_id_177	2682	0	0
seq_id_178	1734	0	1
seq_id_179	1728	0	0
seq_id_180	4539	0	0
seq_id_181	18485	0	11
seq_id_182	984	1	0
seq_id_183	1967	0	0
seq_id_184	1224	0	0
seq_id_185	1412	0	0
seq_id_186	584	0	0
seq_id_187	1199	0	0
seq_id_188	1616	0	1
seq_id_189	1931	0	1
seq_id_190	2197	0	1
seq_id_191	4279	0	2
seq_id_192	58256	1	20
seq_id_193	1721	0	0
seq_id_194	4147	0	0
seq_id_195	6098	0	6
seq_id_196	17552	2	14
seq_id_197	3967	0	0
seq_id_198	2937	0	0
seq_id_199	2407	1	1
seq_id_200	6552	2	2
seq_id_201	720	0	0
seq_id_202	1954	0	0
seq_id_203	26175	3	13
seq_id_204	19783	6	44
seq_id_205	1001	0	1
seq_id_206	8022	1	2
seq_id_207	2871	1	1
seq_id_208	1406	0	0
seq_id_209	4131	1	6
seq_id_210	3009	0	1
seq_id_211	5522	0	1
seq_id_212	6403	0	0
seq_id_213	5451	0	3
seq_id_214	2520	0	2
seq_id_215	1283	0	1
seq_id_216	2741	0	1
seq_id_217	94954	5	34
seq_id_218	518	0	0
seq_id_219	2617	1	6
seq_id_220	780	0	9
seq_id_221	562	0	0
seq_id_222	7792	0	18
seq_id_223	21205	2	10
seq_id_224	21629	0	3
seq_id_225	14123	0	0
seq_id_226	15807	0	2
seq_id_227	1747	0	1
seq_id_228	688	0	1
seq_id_229	1670	0	1
seq_id_230	3840	0	0
seq_id_231	7813	0	1
seq_id_232	878	0	0
seq_id_233	4936	0	2
seq_id_234	4311	1	5
seq_id_235	533	0	1
seq_id_236	847	0	3
seq_id_237	721	0	0
seq_id_238	28183	2	6
seq_id_239	115866	0	44
seq_id_240	5717	1	2
seq_id_241	1340	0	0
seq_id_242	23294	0	8
seq_id_243	540	0	0
seq_id_244	6584	0	10
seq_id_245	1435	0	0
seq_id_246	2133	0	0
seq_id_247	38811	1	16
seq_id_248	703	0	0
seq_id_249	11364	1	6
seq_id_250	3524	0	0
seq_id_251	1314	0	0
seq_id_252	2224	0	0
seq_id_253	2905	0	1
seq_id_254	8378	0	2
seq_id_255	2095	1	0
seq_id_256	3383	0	1
seq_id_257	12413	0	4
seq_id_258	999	0	0
seq_id_259	2923	0	0
seq_id_260	78140	0	1
seq_id_261	3777	0	0
seq_id_262	13321	0	0
seq_id_263	918	0	0
seq_id_264	1310	0	0
seq_id_265	27640	0	0
seq_id_266	1214	0	0
seq_id_267	739	0	0
seq_id_268	10780	0	0
seq_id_269	115305	13	68
seq_id_270	2340	0	1
seq_id_271	2926	0	3
seq_id_272	2578	0	0
seq_id_273	5690	0	2
seq_id_274	15874	3	13
seq_id_275	9012	0	2
seq_id_276	521	0	2
seq_id_277	2843	0	3
seq_id_278	3810	2	3
seq_id_279	34711	0	30
seq_id_280	7268	0	6
seq_id_281	1719	0	0
seq_id_282	513	0	0
seq_id_283	927	0	1
seq_id_284	794	0	0
seq_id_285	4986	0	0
seq_id_286	1066	0	1
seq_id_287	3919	0	2
seq_id_288	1027	0	0
seq_id_289	6215	0	1
seq_id_290	7403	0	0
seq_id_291	6070	1	1
seq_id_292	806	0	0
seq_id_293	7870	0	1
seq_id_294	539	0	0
seq_id_295	11592	0	1
seq_id_296	4536	0	0
seq_id_297	6265	0	0
seq_id_298	5518	0	0
seq_id_299	643	0	0
seq_id_300	7784	0	1
seq_id_301	43284	0	2
seq_id_302	3256	0	0
seq_id_303	4573	1	4
seq_id_304	6559	0	8
seq_id_305	7875	2	8
seq_id_306	1905	0	0
seq_id_307	1776	0	0
seq_id_308	10921	0	2
seq_id_309	1179	0	0
seq_id_310	1788	0	0
seq_id_311	6248	0	0
seq_id_312	7789	1	4
seq_id_313	33940	1	12
seq_id_314	83300	4	39
seq_id_315	2149	0	2
seq_id_316	7127	0	4
seq_id_317	8003	2	3
seq_id_318	3204	0	8
seq_id_319	5395	0	13
seq_id_320	7398	0	0
seq_id_321	4884	0	1
seq_id_322	10661	1	2
seq_id_323	1501	0	1
seq_id_324	3217	0	1
seq_id_325	166119	4	44
seq_id_326	13375	0	12
seq_id_327	3358	0	0
seq_id_328	990	0	0
seq_id_329	1562	0	0
seq_id_330	1076	0	1
seq_id_331	579	0	0
seq_id_332	10244	0	3
seq_id_333	13533	0	9
seq_id_334	1464	0	1
seq_id_335	4788	0	0
seq_id_336	8036	0	2
seq_id_337	1233	1	0
seq_id_338	1982	0	0
seq_id_339	784	0	0
seq_id_340	691	0	0
seq_id_341	913	0	0
seq_id_342	2074	0	0
seq_id_343	24626	0	6
seq_id_344	1875	0	1
seq_id_345	2069	0	2
seq_id_346	17291	1	3
seq_id_347	13704	0	1
seq_id_348	757	0	0
seq_id_349	2089	0	0
seq_id_350	8788	0	1
seq_id_351	1681	0	0
seq_id_352	1631	0	0
seq_id_353	3413	0	1
seq_id_354	15054	1	2
seq_id_355	1358	0	0
seq_id_356	9309	0	7
seq_id_357	4662	2	1
seq_id_358	1779	0	8
seq_id_359	3618	0	7
seq_id_360	738	0	0
seq_id_361	1220	0	0
seq_id_362	671	3	0
seq_id_363	58140	6	68
seq_id_364	7633	0	13
seq_id_365	3409	0	0
seq_id_366	894	0	0
seq_id_367	1324	0	0
seq_id_368	2943	0	0
seq_id_369	1768	0	1
seq_id_370	2209	0	0
seq_id_371	37858	1	11
seq_id_372	19392	0	5
seq_id_373	1653	0	2
seq_id_374	17966	1	3
seq_id_375	1108	0	0
seq_id_376	44068	5	21
seq_id_377	628	0	0
