fragment	length	numhm	numht
seq_id_1	18285	1	9
seq_id_2	6497	1	1
seq_id_3	3516	0	0
seq_id_4	2001	0	1
seq_id_5	36745	0	16
seq_id_6	2406	0	3
seq_id_7	4173	0	4
seq_id_8	807	0	1
seq_id_9	3317	1	2
seq_id_10	8988	2	4
seq_id_11	504	0	1
seq_id_12	1002	0	2
seq_id_13	3236	0	4
seq_id_14	10824	0	9
seq_id_15	903	0	0
seq_id_16	3644	0	4
seq_id_17	4267	0	3
seq_id_18	3431	0	2
seq_id_19	4429	0	2
seq_id_20	2210	1	2
seq_id_21	2353	0	0
seq_id_22	15886	4	7
seq_id_23	6765	0	7
seq_id_24	2619	0	0
seq_id_25	1953	0	1
seq_id_26	1212	0	0
seq_id_27	132952	22	81
seq_id_28	3022	0	0
seq_id_29	599	0	0
seq_id_30	629	0	1
seq_id_31	598	0	0
seq_id_32	591	0	0
seq_id_33	2625	0	7
seq_id_34	3305	0	2
seq_id_35	19797	1	7
seq_id_36	4035	0	1
seq_id_37	6818	1	5
seq_id_38	6072	0	3
seq_id_39	19270	3	12
seq_id_40	2229	0	4
seq_id_41	13158	1	3
seq_id_42	1965	0	1
seq_id_43	770	0	1
seq_id_44	973	0	1
seq_id_45	58737	9	54
seq_id_46	5365	1	4
seq_id_47	842	0	4
seq_id_48	1652	0	2
seq_id_49	4417	0	3
seq_id_50	16729	5	15
seq_id_51	55171	1	14
seq_id_52	1471	0	0
seq_id_53	6529	0	0
seq_id_54	2701	0	0
seq_id_55	719	0	0
seq_id_56	9360	0	0
seq_id_57	885	0	0
seq_id_58	3684	0	0
seq_id_59	2596	0	0
seq_id_60	2318	0	0
seq_id_61	12888	0	0
seq_id_62	1168	0	0
seq_id_63	3723	0	0
seq_id_64	921	0	0
seq_id_65	1422	0	0
seq_id_66	6892	0	0
seq_id_67	1466	0	0
seq_id_68	851	0	0
seq_id_69	4279	0	0
seq_id_70	3056	0	0
seq_id_71	1388	0	0
seq_id_72	42259	0	0
seq_id_73	954	0	0
seq_id_74	6732	0	0
seq_id_75	10130	0	0
seq_id_76	36633	0	0
seq_id_77	1169	0	0
seq_id_78	2799	0	0
seq_id_79	3235	0	0
seq_id_80	9484	0	0
seq_id_81	16569	0	0
seq_id_82	1059	0	0
seq_id_83	20350	1	0
seq_id_84	504	0	1
seq_id_85	3659	0	0
seq_id_86	33927	0	0
seq_id_87	24276	0	0
seq_id_88	6604	0	0
seq_id_89	18069	0	0
seq_id_90	3512	0	0
seq_id_91	616	0	0
seq_id_92	16682	0	0
seq_id_93	792	0	0
seq_id_94	5013	0	0
seq_id_95	6335	0	0
seq_id_96	3748	0	0
seq_id_97	2067	0	0
seq_id_98	1126	0	0
seq_id_99	3934	0	0
seq_id_100	16179	0	0
seq_id_101	1155	0	0
seq_id_102	509	0	0
seq_id_103	880	0	0
seq_id_104	1143	0	0
seq_id_105	1434	0	0
seq_id_106	11059	0	0
seq_id_107	30291	0	0
seq_id_108	32754	0	0
seq_id_109	46575	0	0
seq_id_110	9571	0	0
seq_id_111	842	0	0
seq_id_112	2369	0	0
seq_id_113	601	0	0
seq_id_114	3989	0	0
seq_id_115	1114	0	0
seq_id_116	4294	0	0
seq_id_117	14155	0	0
