fragment	length	numhm	numht
seq_id_1	2426	1	4
seq_id_2	1205	0	0
seq_id_3	1274	0	0
seq_id_4	942	0	0
seq_id_5	6148	0	4
seq_id_6	994	0	1
seq_id_7	2997	0	0
seq_id_8	796	0	0
seq_id_9	3751	0	0
seq_id_10	15696	1	6
seq_id_11	10655	0	3
seq_id_12	9565	0	4
seq_id_13	536	0	0
seq_id_14	87116	8	60
seq_id_15	1153	0	1
seq_id_16	14067	2	7
seq_id_17	571	0	0
seq_id_18	2446	0	1
seq_id_19	960	0	1
seq_id_20	12896	1	4
seq_id_21	4084	0	1
seq_id_22	31840	3	20
seq_id_23	11286	6	5
seq_id_24	3983	1	2
seq_id_25	1168	1	0
seq_id_26	3085	1	0
seq_id_27	8506	1	6
seq_id_28	5988	0	15
seq_id_29	1449	2	1
seq_id_30	5753	3	4
seq_id_31	14559	0	8
seq_id_32	6646	1	2
seq_id_33	2668	0	1
seq_id_34	1663	0	2
seq_id_35	46017	1	25
seq_id_36	5168	1	1
seq_id_37	636	0	1
seq_id_38	3595	0	3
seq_id_39	22886	3	15
seq_id_40	2039	0	0
seq_id_41	6810	1	2
seq_id_42	6289	1	10
seq_id_43	13460	1	9
seq_id_44	11908	3	8
seq_id_45	2437	0	1
seq_id_46	1741	0	1
seq_id_47	50151	9	53
seq_id_48	2717	0	3
seq_id_49	1573	0	0
seq_id_50	16644	1	3
seq_id_51	3588	0	0
seq_id_52	2653	0	0
seq_id_53	5847	0	1
seq_id_54	1876	0	0
seq_id_55	1969	0	1
seq_id_56	29869	1	10
seq_id_57	1320	0	0
seq_id_58	2246	0	0
seq_id_59	2832	0	0
seq_id_60	42981	0	0
seq_id_61	5176	0	0
seq_id_62	12103	0	0
seq_id_63	6112	0	0
seq_id_64	1287	0	0
seq_id_65	17031	0	0
seq_id_66	3291	0	0
seq_id_67	1927	0	0
seq_id_68	4045	0	0
seq_id_69	2043	0	0
seq_id_70	16810	0	0
seq_id_71	14226	0	0
seq_id_72	11499	0	0
seq_id_73	3763	0	0
seq_id_74	542	0	0
seq_id_75	5736	0	0
seq_id_76	14759	0	0
seq_id_77	41352	1	0
seq_id_78	3913	0	0
seq_id_79	26491	0	1
seq_id_80	4458	0	0
seq_id_81	2716	0	0
seq_id_82	5003	0	0
seq_id_83	17125	0	0
seq_id_84	980	0	0
seq_id_85	4046	0	0
seq_id_86	6149	0	0
seq_id_87	781	0	0
seq_id_88	1928	0	0
seq_id_89	945	0	0
seq_id_90	2118	0	0
seq_id_91	49335	0	0
seq_id_92	30537	0	0
seq_id_93	921	0	0
seq_id_94	2762	0	0
seq_id_95	4288	0	0
seq_id_96	2654	0	0
seq_id_97	9831	0	0
seq_id_98	5745	0	0
seq_id_99	11888	0	0
seq_id_100	2831	0	0
seq_id_101	5933	0	0
seq_id_102	5218	0	0
seq_id_103	8938	0	0
seq_id_104	11908	0	0
seq_id_105	530	0	0
seq_id_106	15486	0	0
seq_id_107	33276	0	0
seq_id_108	4955	0	0
seq_id_109	568	0	0
seq_id_110	3065	0	0
seq_id_111	8805	0	0
seq_id_112	6107	0	0
seq_id_113	4688	0	0
seq_id_114	2461	0	0
seq_id_115	7369	0	0
seq_id_116	1715	0	0
seq_id_117	1209	0	0
seq_id_118	4411	0	0
seq_id_119	7517	0	1
seq_id_120	9837	0	0
seq_id_121	13067	0	0
seq_id_122	17584	0	0
seq_id_123	761	0	0
seq_id_124	4422	0	0
seq_id_125	1572	0	0
seq_id_126	2964	0	0
seq_id_127	4845	0	0
