fragment	length	numhm	numht
seq_id_1	1865	1	4
seq_id_2	7422	0	2
seq_id_3	7949	0	3
seq_id_4	3895	0	0
seq_id_5	2375	0	0
seq_id_6	12973	1	6
seq_id_7	2266	0	0
seq_id_8	1689	0	0
seq_id_9	2670	0	2
seq_id_10	640	0	0
seq_id_11	520	0	0
seq_id_12	3226	0	1
seq_id_13	2501	0	2
seq_id_14	4866	0	1
seq_id_15	5429	0	1
seq_id_16	170309	23	102
seq_id_17	2164	0	0
seq_id_18	7815	1	6
seq_id_19	33014	6	30
seq_id_20	17531	0	8
seq_id_21	13027	0	13
seq_id_22	4808	0	1
seq_id_23	35364	5	16
seq_id_24	3270	0	0
seq_id_25	73284	8	60
seq_id_26	3118	1	1
seq_id_27	1276	0	0
seq_id_28	651	0	1
seq_id_29	3284	1	7
seq_id_30	31258	6	29
seq_id_31	1340	0	0
seq_id_32	1185	0	0
seq_id_33	873	0	0
seq_id_34	4998	0	2
seq_id_35	17636	0	1
seq_id_36	3081	0	1
seq_id_37	15258	1	9
seq_id_38	5146	0	1
seq_id_39	619	0	0
seq_id_40	5026	0	0
seq_id_41	2942	0	0
seq_id_42	11181	0	0
seq_id_43	801	0	0
seq_id_44	1289	0	0
seq_id_45	1106	0	0
seq_id_46	954	0	0
seq_id_47	2875	0	0
seq_id_48	514	0	0
seq_id_49	30489	0	0
seq_id_50	799	0	0
seq_id_51	3474	0	0
seq_id_52	637	0	0
seq_id_53	3566	0	0
seq_id_54	1436	0	0
seq_id_55	3158	0	0
seq_id_56	1121	0	0
seq_id_57	112865	0	0
seq_id_58	8389	0	0
seq_id_59	642	0	0
seq_id_60	29092	1	0
seq_id_61	3321	0	1
seq_id_62	953	0	0
seq_id_63	48702	0	0
seq_id_64	737	0	0
seq_id_65	3272	0	0
seq_id_66	11748	0	0
seq_id_67	9496	0	0
seq_id_68	1173	0	0
seq_id_69	123676	0	0
seq_id_70	4464	0	0
seq_id_71	6796	0	0
seq_id_72	2263	0	0
seq_id_73	7548	0	0
seq_id_74	20412	0	0
seq_id_75	10155	0	0
seq_id_76	1738	0	0
seq_id_77	16086	0	0
seq_id_78	8442	0	0
seq_id_79	3459	0	0
seq_id_80	7380	0	0
seq_id_81	722	0	0
seq_id_82	2276	0	0
seq_id_83	7679	0	0
seq_id_84	5582	0	0
seq_id_85	24848	0	1
seq_id_86	6455	0	0
seq_id_87	2368	0	0
seq_id_88	609	0	0
seq_id_89	3474	0	0
seq_id_90	2093	0	0
seq_id_91	2047	0	0
seq_id_92	781	0	0
seq_id_93	3069	0	0
seq_id_94	1955	0	0
seq_id_95	2717	0	0
seq_id_96	721	0	0
seq_id_97	13052	0	0
seq_id_98	650	0	0
seq_id_99	9432	0	0
seq_id_100	3539	0	0
seq_id_101	5173	0	2
seq_id_102	3008	1	2
seq_id_103	2069	0	1
seq_id_104	1462	0	1
seq_id_105	1796	0	1
seq_id_106	1479	0	0
seq_id_107	2805	0	2
seq_id_108	2141	0	0
seq_id_109	3226	1	2
seq_id_110	7145	2	9
seq_id_111	2562	0	1
seq_id_112	5755	2	6
seq_id_113	1722	0	0
seq_id_114	3313	0	4
seq_id_115	531	0	0
seq_id_116	2823	0	2
seq_id_117	27869	4	11
seq_id_118	1376	0	1
seq_id_119	1069	0	4
seq_id_120	15826	3	7
seq_id_121	1188	0	0
seq_id_122	5066	1	5
seq_id_123	965	0	0
seq_id_124	7241	0	2
seq_id_125	2911	2	1
seq_id_126	5944	1	0
seq_id_127	1300	0	0
seq_id_128	1428	0	2
seq_id_129	1005	0	1
seq_id_130	26821	1	26
seq_id_131	4135	0	2
seq_id_132	6424	0	3
seq_id_133	1405	0	3
seq_id_134	1686	0	0
seq_id_135	31001	1	12
seq_id_136	7346	0	0
seq_id_137	784	0	0
seq_id_138	9986	0	4
seq_id_139	1316	0	1
seq_id_140	1547	0	0
seq_id_141	1015	0	0
seq_id_142	1851	0	0
seq_id_143	1080	0	0
seq_id_144	8830	0	1
seq_id_145	8156	0	1
seq_id_146	6821	0	0
seq_id_147	1058	0	0
seq_id_148	2749	0	0
seq_id_149	7396	0	2
seq_id_150	11529	0	1
seq_id_151	7308	0	2
seq_id_152	64788	2	33
seq_id_153	1029	0	0
seq_id_154	2239	0	0
seq_id_155	3541	0	0
seq_id_156	1818	0	0
seq_id_157	74157	7	28
seq_id_158	6692	0	0
seq_id_159	1161	0	0
seq_id_160	41950	9	57
seq_id_161	12047	1	8
seq_id_162	2693	0	0
seq_id_163	964	0	0
seq_id_164	9901	0	3
seq_id_165	41226	5	18
seq_id_166	506	0	0
seq_id_167	1405	0	1
seq_id_168	37070	0	14
seq_id_169	11915	0	0
seq_id_170	5725	0	4
seq_id_171	4940	0	6
seq_id_172	47863	3	41
seq_id_173	1015	0	0
seq_id_174	956	0	0
