fragment	length	numhm	numht
seq_id_1	714	0	1
seq_id_2	7659	1	5
seq_id_3	1937	0	1
seq_id_4	1114	0	1
seq_id_5	4915	0	1
seq_id_6	126603	9	70
seq_id_7	4973	0	5
seq_id_8	39308	4	21
seq_id_9	17085	1	11
seq_id_10	4650	1	1
seq_id_11	2674	0	0
seq_id_12	3437	1	2
seq_id_13	2733	0	0
seq_id_14	1740	1	1
seq_id_15	100622	15	64
seq_id_16	6369	1	5
seq_id_17	1354	0	0
seq_id_18	31782	3	19
seq_id_19	1041	0	0
seq_id_20	24172	3	20
seq_id_21	1232	0	1
seq_id_22	682	0	0
seq_id_23	2122	0	0
seq_id_24	2632	2	5
seq_id_25	4185	1	3
seq_id_26	2543	0	1
seq_id_27	21152	2	16
seq_id_28	20882	3	25
seq_id_29	1120	0	2
seq_id_30	8407	4	11
seq_id_31	8542	1	4
seq_id_32	5685	0	0
seq_id_33	12284	0	2
seq_id_34	15234	0	2
seq_id_35	512	0	0
seq_id_36	20944	1	10
seq_id_37	1206	0	0
seq_id_38	11652	0	0
seq_id_39	1315	0	0
seq_id_40	623	0	0
seq_id_41	3052	0	0
seq_id_42	2140	0	0
seq_id_43	6022	0	0
seq_id_44	10675	0	0
seq_id_45	1433	0	0
seq_id_46	1893	0	0
seq_id_47	8178	0	0
seq_id_48	95608	0	0
seq_id_49	7444	0	0
seq_id_50	519	0	0
seq_id_51	4317	0	0
seq_id_52	3590	0	0
seq_id_53	7258	0	0
seq_id_54	4390	0	0
seq_id_55	2082	0	0
seq_id_56	4386	0	0
seq_id_57	2569	0	0
seq_id_58	959	0	0
seq_id_59	1544	0	0
seq_id_60	39226	1	1
seq_id_61	2676	0	0
seq_id_62	1059	0	0
seq_id_63	1649	0	0
seq_id_64	2054	0	0
seq_id_65	11150	0	0
seq_id_66	821	0	0
seq_id_67	2022	0	0
seq_id_68	558	0	0
seq_id_69	121169	0	0
seq_id_70	23223	0	0
seq_id_71	1071	0	0
seq_id_72	3581	0	0
seq_id_73	9122	0	0
seq_id_74	25244	0	0
seq_id_75	884	0	0
seq_id_76	1046	0	0
seq_id_77	134997	0	1
seq_id_78	808	0	0
seq_id_79	2168	0	0
seq_id_80	658	0	0
seq_id_81	8748	0	0
seq_id_82	629	0	0
seq_id_83	1691	0	0
seq_id_84	11161	0	0
seq_id_85	5127	0	0
seq_id_86	1825	0	0
seq_id_87	5071	0	0
seq_id_88	5341	0	0
seq_id_89	561	0	0
seq_id_90	6338	1	4
seq_id_91	521	0	0
seq_id_92	10366	0	5
seq_id_93	7020	2	9
seq_id_94	1699	0	0
seq_id_95	12734	3	9
seq_id_96	2345	0	2
seq_id_97	2588	0	4
seq_id_98	2096	0	0
seq_id_99	1985	0	0
seq_id_100	1157	1	0
seq_id_101	4043	2	0
seq_id_102	64065	8	33
seq_id_103	15907	1	16
seq_id_104	2842	0	3
seq_id_105	4229	0	5
seq_id_106	13642	0	8
seq_id_107	541	0	0
seq_id_108	15158	1	9
seq_id_109	1500	0	1
seq_id_110	1077	0	0
seq_id_111	2697	0	1
seq_id_112	22481	0	4
seq_id_113	2569	0	1
seq_id_114	585	0	0
seq_id_115	4286	0	3
seq_id_116	2243	0	0
seq_id_117	72809	0	16
seq_id_118	2019	0	0
seq_id_119	3536	1	1
seq_id_120	6951	0	1
seq_id_121	659	0	0
seq_id_122	9793	1	4
seq_id_123	2501	0	2
seq_id_124	20982	0	14
seq_id_125	1730	0	1
seq_id_126	7449	0	2
seq_id_127	717	0	0
seq_id_128	1102	0	0
seq_id_129	3690	0	0
seq_id_130	2401	0	0
seq_id_131	1188	0	0
seq_id_132	11268	0	1
seq_id_133	9745	0	0
seq_id_134	933	0	0
seq_id_135	8130	0	9
seq_id_136	7370	0	2
seq_id_137	2741	2	5
seq_id_138	3495	0	4
seq_id_139	2813	0	0
seq_id_140	4221	0	0
seq_id_141	682	1	0
seq_id_142	10055	2	3
seq_id_143	2499	0	0
seq_id_144	6553	2	4
seq_id_145	1008	0	0
seq_id_146	2370	0	0
seq_id_147	1867	0	0
seq_id_148	11423	1	9
seq_id_149	527	0	0
seq_id_150	11244	2	24
seq_id_151	2789	1	13
seq_id_152	31511	6	19
seq_id_153	5758	0	0
seq_id_154	590	0	0
seq_id_155	4470	0	1
seq_id_156	4037	0	4
seq_id_157	5630	0	2
seq_id_158	1009	0	0
seq_id_159	2874	0	0
seq_id_160	1820	0	2
seq_id_161	22087	5	12
seq_id_162	3674	0	0
seq_id_163	11634	0	4
seq_id_164	41646	0	11
seq_id_165	16629	1	27
seq_id_166	1623	0	4
seq_id_167	1773	0	5
seq_id_168	5593	1	5
seq_id_169	7745	1	3
seq_id_170	31324	0	7
seq_id_171	1463	0	0
seq_id_172	73444	1	20
seq_id_173	10914	2	3
seq_id_174	9053	0	6
seq_id_175	19919	0	6
seq_id_176	3234	0	0
seq_id_177	18851	0	7
seq_id_178	16030	0	0
seq_id_179	6348	0	3
seq_id_180	2373	0	0
seq_id_181	1095	0	0
seq_id_182	8554	0	3
seq_id_183	4801	0	4
seq_id_184	21981	0	15
seq_id_185	5387	0	1
seq_id_186	30611	1	11
seq_id_187	9401	0	9
seq_id_188	1005	0	0
seq_id_189	949	0	0
seq_id_190	1024	0	1
seq_id_191	23982	1	10
seq_id_192	1616	0	2
seq_id_193	5678	0	0
seq_id_194	1896	0	1
seq_id_195	18278	1	7
seq_id_196	1253	0	0
seq_id_197	7400	0	2
seq_id_198	4703	0	1
seq_id_199	2821	1	0
seq_id_200	512	0	0
seq_id_201	957	0	0
seq_id_202	38649	0	5
seq_id_203	1095	0	1
seq_id_204	8267	0	0
