fragment	length	numhm	numht
seq_id_1	4890	1	4
seq_id_2	6987	0	4
seq_id_3	3241	0	1
seq_id_4	1300	0	0
seq_id_5	5072	0	0
seq_id_6	2936	0	0
seq_id_7	5096	1	1
seq_id_8	34403	0	16
seq_id_9	1709	0	1
seq_id_10	3526	0	3
seq_id_11	19990	3	16
seq_id_12	7776	0	5
seq_id_13	2257	0	3
seq_id_14	2075	0	3
seq_id_15	1342	0	0
seq_id_16	4068	0	4
seq_id_17	7215	0	3
seq_id_18	2315	0	4
seq_id_19	3647	0	1
seq_id_20	7103	1	1
seq_id_21	1307	0	1
seq_id_22	1407	0	1
seq_id_23	4787	3	2
seq_id_24	30467	3	21
seq_id_25	1154	0	0
seq_id_26	1899	0	0
seq_id_27	861	0	0
seq_id_28	2037	1	0
seq_id_29	1022	0	1
seq_id_30	761	0	0
seq_id_31	39064	3	21
seq_id_32	1568	0	2
seq_id_33	11403	6	3
seq_id_34	983	0	0
seq_id_35	29918	9	31
seq_id_36	1344	0	1
seq_id_37	8152	0	4
seq_id_38	8779	1	2
seq_id_39	8271	0	4
seq_id_40	1730	0	1
seq_id_41	522	0	1
seq_id_42	1811	0	0
seq_id_43	4480	0	2
seq_id_44	3920	0	8
seq_id_45	6024	0	4
seq_id_46	12939	1	3
seq_id_47	637	0	0
seq_id_48	35892	4	18
seq_id_49	3257	0	7
seq_id_50	3230	0	0
seq_id_51	7277	1	1
seq_id_52	2889	0	1
seq_id_53	792	0	1
seq_id_54	1111	0	0
seq_id_55	11325	1	14
seq_id_56	523	0	1
seq_id_57	21582	4	13
seq_id_58	7853	0	2
seq_id_59	2209	0	1
seq_id_60	2515	1	8
seq_id_61	1613	1	0
seq_id_62	15682	2	20
seq_id_63	1939	1	0
seq_id_64	5831	0	8
seq_id_65	1467	0	3
seq_id_66	1328	0	0
seq_id_67	1614	2	6
seq_id_68	5309	2	4
seq_id_69	5183	0	4
seq_id_70	20823	1	3
seq_id_71	2799	0	0
seq_id_72	4230	0	1
seq_id_73	6219	0	1
seq_id_74	6839	0	4
seq_id_75	1190	1	1
seq_id_76	6338	0	3
seq_id_77	2682	0	1
seq_id_78	934	0	0
seq_id_79	908	0	0
seq_id_80	24275	0	1
seq_id_81	5724	0	0
seq_id_82	31620	0	0
seq_id_83	619	0	0
seq_id_84	599	0	0
seq_id_85	11715	0	0
seq_id_86	22716	0	0
seq_id_87	2649	0	0
seq_id_88	6497	0	0
seq_id_89	3434	0	0
seq_id_90	6466	0	0
seq_id_91	694	0	0
seq_id_92	11475	0	0
seq_id_93	11651	0	0
seq_id_94	1193	0	0
seq_id_95	1229	0	0
seq_id_96	1115	0	0
seq_id_97	2907	0	0
seq_id_98	13378	0	0
seq_id_99	918	0	0
seq_id_100	78251	1	1
seq_id_101	1102	0	0
seq_id_102	2137	0	0
seq_id_103	694	0	0
seq_id_104	1099	0	0
seq_id_105	1094	0	0
seq_id_106	6605	0	0
seq_id_107	558	0	0
seq_id_108	1743	0	0
seq_id_109	944	0	0
seq_id_110	1026	0	0
seq_id_111	60562	0	0
seq_id_112	7887	0	0
seq_id_113	11142	0	0
seq_id_114	5428	0	0
seq_id_115	739	0	0
seq_id_116	33011	0	0
seq_id_117	2062	0	0
seq_id_118	4978	0	0
seq_id_119	3350	0	0
seq_id_120	1177	0	0
seq_id_121	817	0	0
seq_id_122	3114	0	0
seq_id_123	4087	0	0
seq_id_124	6434	0	0
seq_id_125	1578	0	0
seq_id_126	7708	0	0
seq_id_127	18635	0	0
seq_id_128	44463	0	0
seq_id_129	4939	0	0
seq_id_130	1972	0	0
seq_id_131	25013	0	0
seq_id_132	2679	0	0
seq_id_133	16951	0	0
seq_id_134	17473	0	0
seq_id_135	2801	0	0
seq_id_136	2148	0	0
seq_id_137	922	0	0
seq_id_138	3780	0	1
seq_id_139	32680	0	0
seq_id_140	3813	0	0
seq_id_141	2583	0	0
seq_id_142	2895	0	0
seq_id_143	2310	0	0
seq_id_144	4363	0	0
seq_id_145	642	0	0
seq_id_146	2971	0	0
seq_id_147	2914	0	0
seq_id_148	8742	0	2
seq_id_149	7779	1	4
seq_id_150	1270	0	1
seq_id_151	1134	0	0
seq_id_152	2995	0	2
seq_id_153	1369	0	0
seq_id_154	3770	0	2
seq_id_155	17837	5	16
seq_id_156	4903	0	6
seq_id_157	3778	0	0
seq_id_158	5658	3	0
seq_id_159	1740	0	1
