fragment	length	numhm	numht
seq_id_1	2638	1	4
seq_id_2	6949	0	2
seq_id_3	1206	0	2
seq_id_4	4131	0	1
seq_id_5	14102	1	1
seq_id_6	8174	0	5
seq_id_7	6203	0	2
seq_id_8	11800	0	4
seq_id_9	2241	0	1
seq_id_10	8910	0	5
seq_id_11	716	0	0
seq_id_12	3395	0	4
seq_id_13	1781	0	1
seq_id_14	8002	1	7
seq_id_15	26382	2	22
seq_id_16	2949	0	1
seq_id_17	36106	5	22
seq_id_18	2143	0	0
seq_id_19	577	0	0
seq_id_20	2154	0	1
seq_id_21	13922	2	7
seq_id_22	587	0	3
seq_id_23	1732	0	0
seq_id_24	6546	1	1
seq_id_25	2463	0	0
seq_id_26	2188	0	0
seq_id_27	9453	1	9
seq_id_28	1761	0	2
seq_id_29	1489	0	1
seq_id_30	924	0	0
seq_id_31	14075	2	9
seq_id_32	15314	2	4
seq_id_33	1984	4	1
seq_id_34	16761	4	7
seq_id_35	503	0	1
seq_id_36	48789	6	37
seq_id_37	1704	0	1
seq_id_38	1015	0	2
seq_id_39	4051	0	6
seq_id_40	39972	2	18
seq_id_41	9386	3	4
seq_id_42	3497	0	0
seq_id_43	4015	0	6
seq_id_44	1351	0	4
seq_id_45	1252	0	0
seq_id_46	11011	1	2
seq_id_47	18729	2	18
seq_id_48	17767	3	12
seq_id_49	23003	3	20
seq_id_50	1618	1	4
seq_id_51	2688	0	4
seq_id_52	3638	1	2
seq_id_53	2210	0	6
seq_id_54	16134	4	16
seq_id_55	2587	0	3
seq_id_56	4878	1	1
seq_id_57	5369	0	0
seq_id_58	3767	0	0
seq_id_59	22293	0	4
seq_id_60	24242	1	10
seq_id_61	42626	0	0
seq_id_62	9787	0	0
seq_id_63	8326	0	0
seq_id_64	24378	0	0
seq_id_65	1763	0	0
seq_id_66	11064	0	0
seq_id_67	1304	0	0
seq_id_68	3182	0	0
seq_id_69	7609	0	0
seq_id_70	27571	0	0
seq_id_71	550	0	0
seq_id_72	1088	0	0
seq_id_73	13244	0	0
seq_id_74	9631	0	0
seq_id_75	3758	0	0
seq_id_76	9466	0	0
seq_id_77	15739	0	0
seq_id_78	77485	1	1
seq_id_79	1293	0	0
seq_id_80	1867	0	0
seq_id_81	29391	0	0
seq_id_82	11212	0	0
seq_id_83	990	0	0
seq_id_84	26308	0	0
seq_id_85	723	0	0
seq_id_86	995	0	0
seq_id_87	1171	0	0
seq_id_88	1385	0	0
seq_id_89	19564	0	0
seq_id_90	8369	0	0
seq_id_91	1380	0	0
seq_id_92	7127	0	0
seq_id_93	15832	0	0
seq_id_94	1411	0	0
seq_id_95	43665	0	0
seq_id_96	982	0	0
seq_id_97	658	0	0
seq_id_98	45734	0	0
seq_id_99	6294	0	0
seq_id_100	11196	0	0
seq_id_101	15980	0	0
seq_id_102	1514	0	0
seq_id_103	6868	0	0
seq_id_104	16986	0	1
seq_id_105	671	0	0
seq_id_106	16921	0	0
seq_id_107	1898	0	0
seq_id_108	3099	0	0
seq_id_109	3342	0	0
seq_id_110	1317	0	0
seq_id_111	6016	0	0
seq_id_112	51024	3	18
seq_id_113	81817	12	45
seq_id_114	8597	2	1
seq_id_115	9279	1	10
seq_id_116	5296	0	4
seq_id_117	533	0	0
seq_id_118	46881	1	33
seq_id_119	659	0	0
seq_id_120	705	0	0
seq_id_121	4903	0	0
seq_id_122	2408	0	1
seq_id_123	1490	0	1
seq_id_124	1340	0	0
seq_id_125	11283	0	1
seq_id_126	20712	0	5
seq_id_127	7565	0	1
seq_id_128	814	0	0
seq_id_129	5684	0	0
seq_id_130	522	0	0
seq_id_131	24248	0	3
seq_id_132	57747	2	29
seq_id_133	3119	0	0
seq_id_134	3336	0	0
seq_id_135	1115	0	3
seq_id_136	2170	0	1
seq_id_137	1080	0	0
seq_id_138	3587	0	2
seq_id_139	927	0	0
seq_id_140	597	0	0
seq_id_141	3686	0	0
seq_id_142	36955	0	10
seq_id_143	5734	0	2
seq_id_144	4524	2	7
seq_id_145	16987	3	5
seq_id_146	1176	0	0
seq_id_147	2068	0	0
seq_id_148	2380	0	0
seq_id_149	3451	2	1
seq_id_150	1274	0	1
seq_id_151	4152	0	2
seq_id_152	1051	0	0
seq_id_153	2207	0	0
seq_id_154	776	0	0
seq_id_155	26516	6	50
seq_id_156	1430	0	2
seq_id_157	3917	1	1
seq_id_158	1889	0	2
seq_id_159	10001	2	2
seq_id_160	1000	0	0
seq_id_161	5564	1	6
seq_id_162	3283	0	1
seq_id_163	1470	0	1
seq_id_164	1204	0	0
seq_id_165	2102	0	0
seq_id_166	2865	0	0
seq_id_167	6374	0	1
seq_id_168	36956	5	20
seq_id_169	6568	0	0
seq_id_170	12931	0	4
