fragment	length	numhm	numht
seq_id_1	1616	1	4
seq_id_2	3164	0	0
seq_id_3	4175	0	2
seq_id_4	1706	0	2
seq_id_5	17842	1	2
seq_id_6	3912	0	4
seq_id_7	1908	0	0
seq_id_8	6716	0	1
seq_id_9	1057	0	2
seq_id_10	6912	0	3
seq_id_11	23898	0	14
seq_id_12	14234	3	7
seq_id_13	11560	0	13
seq_id_14	558	0	0
seq_id_15	10356	0	8
seq_id_16	972	0	2
seq_id_17	1351	0	0
seq_id_18	2835	0	2
seq_id_19	1493	0	2
seq_id_20	11730	1	3
seq_id_21	828	0	1
seq_id_22	599	0	0
seq_id_23	3933	3	1
seq_id_24	8136	1	5
seq_id_25	8573	0	7
seq_id_26	1370	0	0
seq_id_27	5505	1	3
seq_id_28	616	0	0
seq_id_29	24245	2	10
seq_id_30	864	0	0
seq_id_31	968	0	0
seq_id_32	8542	1	10
seq_id_33	19983	2	9
seq_id_34	129984	21	78
seq_id_35	2101	0	3
seq_id_36	1309	0	0
seq_id_37	8718	0	10
seq_id_38	2080	0	0
seq_id_39	9728	1	2
seq_id_40	6631	1	12
seq_id_41	2478	0	1
seq_id_42	2686	0	2
seq_id_43	1482	0	0
seq_id_44	2474	1	2
seq_id_45	22212	3	14
seq_id_46	13815	2	11
seq_id_47	1997	0	2
seq_id_48	8144	2	10
seq_id_49	2151	0	4
seq_id_50	1596	0	2
seq_id_51	1995	1	0
seq_id_52	24685	5	26
seq_id_53	5553	0	0
seq_id_54	723	0	0
seq_id_55	33538	1	11
seq_id_56	43734	0	3
seq_id_57	19743	0	0
seq_id_58	3969	0	0
seq_id_59	2604	0	0
seq_id_60	13735	0	0
seq_id_61	2360	0	0
seq_id_62	975	0	0
seq_id_63	6304	0	0
seq_id_64	4053	0	0
seq_id_65	1308	0	0
seq_id_66	31042	0	0
seq_id_67	11359	0	0
seq_id_68	1007	0	0
seq_id_69	29555	0	0
seq_id_70	1838	0	0
seq_id_71	17623	0	0
seq_id_72	873	0	0
seq_id_73	15735	0	0
seq_id_74	11956	1	0
seq_id_75	597	0	0
seq_id_76	867	0	0
seq_id_77	720	0	0
seq_id_78	797	0	0
seq_id_79	2305	0	0
seq_id_80	590	0	0
seq_id_81	11067	0	1
seq_id_82	958	0	0
seq_id_83	1970	0	0
seq_id_84	8645	0	0
seq_id_85	3967	0	0
seq_id_86	1665	0	0
seq_id_87	17238	0	0
seq_id_88	1263	0	0
seq_id_89	12419	0	0
seq_id_90	11192	0	0
seq_id_91	1856	0	0
seq_id_92	3157	0	0
seq_id_93	1124	0	0
seq_id_94	5409	0	0
seq_id_95	922	0	0
seq_id_96	8465	0	0
seq_id_97	3909	0	0
seq_id_98	15142	0	0
seq_id_99	5032	0	0
seq_id_100	3549	0	0
seq_id_101	2053	0	0
seq_id_102	4093	0	0
seq_id_103	735	0	0
seq_id_104	9109	0	0
seq_id_105	1180	0	0
seq_id_106	2699	0	0
seq_id_107	53758	0	0
seq_id_108	5503	0	0
seq_id_109	532	0	0
seq_id_110	1315	0	0
seq_id_111	11374	0	0
seq_id_112	14420	0	0
seq_id_113	2571	0	0
seq_id_114	1422	0	0
seq_id_115	7721	0	0
seq_id_116	16161	0	0
seq_id_117	15906	0	0
seq_id_118	10438	0	0
seq_id_119	23677	0	0
seq_id_120	13012	0	0
seq_id_121	1914	0	0
seq_id_122	1652	0	0
seq_id_123	1811	0	0
seq_id_124	16167	0	1
seq_id_125	5376	0	0
seq_id_126	1154	0	0
seq_id_127	1945	0	0
seq_id_128	6087	0	0
seq_id_129	1286	0	0
seq_id_130	19280	0	0
seq_id_131	1343	0	0
seq_id_132	1603	0	0
seq_id_133	1003	0	0
seq_id_134	1474	0	0
seq_id_135	20397	0	0
seq_id_136	6481	1	5
seq_id_137	1712	0	1
seq_id_138	4479	0	3
seq_id_139	1553	0	0
seq_id_140	543	0	0
seq_id_141	918	0	0
seq_id_142	1223	0	0
seq_id_143	939	0	2
seq_id_144	22976	5	21
seq_id_145	3390	0	1
seq_id_146	997	0	0
seq_id_147	13232	3	7
seq_id_148	1665	0	1
seq_id_149	2584	0	1
seq_id_150	661	0	0
seq_id_151	4135	0	0
seq_id_152	1181	0	0
seq_id_153	890	1	1
seq_id_154	4431	0	10
seq_id_155	7739	1	2
seq_id_156	5910	2	0
seq_id_157	2042	0	1
seq_id_158	2408	0	1
seq_id_159	2802	1	4
seq_id_160	6187	0	2
seq_id_161	1345	0	0
seq_id_162	1813	1	0
seq_id_163	3381	1	1
seq_id_164	3176	1	0
seq_id_165	1979	0	0
seq_id_166	9453	1	9
seq_id_167	10739	0	9
seq_id_168	19416	0	16
seq_id_169	9459	0	6
seq_id_170	7880	1	4
seq_id_171	2200	0	1
seq_id_172	2221	0	1
seq_id_173	32990	0	8
seq_id_174	1733	0	0
seq_id_175	8368	0	1
seq_id_176	7679	0	1
seq_id_177	3015	0	0
seq_id_178	2423	0	0
seq_id_179	633	0	0
