fragment	length	numhm	numht
seq_id_1	1828	1	4
seq_id_2	568	0	0
seq_id_3	3431	0	0
seq_id_4	61300	1	23
seq_id_5	3769	0	4
seq_id_6	3003	0	3
seq_id_7	10727	3	6
seq_id_8	1178	0	1
seq_id_9	1049	0	0
seq_id_10	7023	0	10
seq_id_11	37754	1	22
seq_id_12	19452	4	12
seq_id_13	862	0	0
seq_id_14	2900	0	1
seq_id_15	7094	2	5
seq_id_16	3275	0	4
seq_id_17	7101	1	1
seq_id_18	3319	0	0
seq_id_19	1433	0	0
seq_id_20	759	0	0
seq_id_21	1538	0	0
seq_id_22	5208	0	4
seq_id_23	2501	1	5
seq_id_24	2549	0	2
seq_id_25	1115	0	1
seq_id_26	1529	0	0
seq_id_27	1826	0	0
seq_id_28	12489	2	9
seq_id_29	1968	0	0
seq_id_30	17607	6	5
seq_id_31	5562	3	2
seq_id_32	765	0	0
seq_id_33	5023	1	3
seq_id_34	7021	0	14
seq_id_35	1034	0	1
seq_id_36	12248	5	13
seq_id_37	2149	0	2
seq_id_38	2737	0	1
seq_id_39	24152	1	8
seq_id_40	1133	0	0
seq_id_41	3184	0	4
seq_id_42	6927	0	7
seq_id_43	6056	0	4
seq_id_44	26035	2	8
seq_id_45	28013	3	19
seq_id_46	1890	0	0
seq_id_47	2476	0	1
seq_id_48	4683	1	1
seq_id_49	1249	0	1
seq_id_50	553	0	1
seq_id_51	7216	1	12
seq_id_52	6573	1	4
seq_id_53	22803	3	13
seq_id_54	20355	3	19
seq_id_55	15009	2	21
seq_id_56	732	0	0
seq_id_57	6949	4	10
seq_id_58	2668	0	1
seq_id_59	787	0	0
seq_id_60	749	0	0
seq_id_61	2620	0	3
seq_id_62	944	0	0
seq_id_63	4054	1	1
seq_id_64	1020	0	0
seq_id_65	676	0	0
seq_id_66	3001	0	0
seq_id_67	2891	0	0
seq_id_68	4473	0	2
seq_id_69	10336	0	1
seq_id_70	12151	0	5
seq_id_71	2594	1	3
seq_id_72	8678	0	2
seq_id_73	816	0	0
seq_id_74	23496	0	1
seq_id_75	7991	0	0
seq_id_76	239145	1	1
seq_id_77	5108	0	0
seq_id_78	4746	0	0
seq_id_79	11590	0	0
seq_id_80	33524	0	0
seq_id_81	5746	0	0
seq_id_82	13441	0	0
seq_id_83	4166	0	0
seq_id_84	3897	0	0
seq_id_85	8637	0	0
seq_id_86	4286	0	0
seq_id_87	4386	0	0
seq_id_88	13350	0	0
seq_id_89	2084	0	0
seq_id_90	56052	0	0
seq_id_91	2344	0	0
seq_id_92	3045	0	0
seq_id_93	5012	0	0
seq_id_94	32849	0	0
seq_id_95	1601	0	0
seq_id_96	1481	0	0
seq_id_97	842	0	0
seq_id_98	81732	0	1
seq_id_99	2733	0	0
seq_id_100	1135	0	0
seq_id_101	3065	0	0
seq_id_102	11296	0	0
seq_id_103	579	0	0
seq_id_104	212653	19	113
seq_id_105	1259	0	0
seq_id_106	6779	0	0
seq_id_107	51905	0	9
seq_id_108	3848	0	0
seq_id_109	1311	0	0
seq_id_110	1654	0	0
seq_id_111	1137	0	0
seq_id_112	8504	0	1
seq_id_113	9695	0	4
seq_id_114	3218	0	5
seq_id_115	1018	0	1
seq_id_116	6289	1	1
seq_id_117	11038	0	3
seq_id_118	776	0	0
seq_id_119	12020	1	11
seq_id_120	982	0	4
seq_id_121	571	0	0
seq_id_122	2312	0	0
seq_id_123	3127	0	0
seq_id_124	1802	0	0
seq_id_125	38897	0	7
seq_id_126	11596	0	2
seq_id_127	28295	3	18
seq_id_128	513	0	0
seq_id_129	10279	2	3
