fragment	length	numhm	numht
seq_id_1	2168	1	4
seq_id_2	636	0	0
seq_id_3	5835	0	2
seq_id_4	73202	4	34
seq_id_5	1927	0	0
seq_id_6	3373	0	1
seq_id_7	10010	0	10
seq_id_8	1489	0	3
seq_id_9	4867	0	3
seq_id_10	10485	0	7
seq_id_11	1007	0	3
seq_id_12	2969	0	1
seq_id_13	11567	1	4
seq_id_14	1063	0	0
seq_id_15	121856	25	78
seq_id_16	1089	0	0
seq_id_17	1568	0	2
seq_id_18	20650	1	9
seq_id_19	7717	0	4
seq_id_20	3907	0	1
seq_id_21	8237	0	10
seq_id_22	1462	0	0
seq_id_23	15808	0	7
seq_id_24	710	1	0
seq_id_25	6109	0	1
seq_id_26	3958	0	4
seq_id_27	690	0	0
seq_id_28	4505	1	1
seq_id_29	5854	0	4
seq_id_30	781	0	1
seq_id_31	2310	0	0
seq_id_32	2888	0	1
seq_id_33	4154	3	3
seq_id_34	1582	0	0
seq_id_35	1052	0	0
seq_id_36	5262	0	6
seq_id_37	943	0	4
seq_id_38	1120	0	0
seq_id_39	1440	0	0
seq_id_40	3943	0	0
seq_id_41	3061	1	1
seq_id_42	59379	8	50
seq_id_43	1091	0	0
seq_id_44	749	0	0
seq_id_45	653	0	0
seq_id_46	1848	1	2
seq_id_47	1142	0	3
seq_id_48	1820	0	3
seq_id_49	10047	1	12
seq_id_50	9800	4	13
seq_id_51	3935	0	2
seq_id_52	562	0	1
seq_id_53	748	0	0
seq_id_54	1561	0	0
seq_id_55	8708	1	1
seq_id_56	16433	0	3
seq_id_57	12176	0	5
seq_id_58	19346	1	6
seq_id_59	771	0	0
seq_id_60	59616	0	0
seq_id_61	1247	0	0
seq_id_62	6842	0	0
seq_id_63	3633	0	0
seq_id_64	2544	0	0
seq_id_65	53431	0	0
seq_id_66	29665	0	0
seq_id_67	695	0	0
seq_id_68	3533	0	0
seq_id_69	8094	0	0
seq_id_70	2932	0	0
seq_id_71	11121	0	0
seq_id_72	6946	0	0
seq_id_73	2146	0	0
seq_id_74	4533	0	0
seq_id_75	50151	1	1
seq_id_76	8622	0	0
seq_id_77	4343	0	0
seq_id_78	1654	0	0
seq_id_79	10142	0	0
seq_id_80	8918	0	0
seq_id_81	3478	0	0
seq_id_82	10700	0	0
seq_id_83	36961	0	0
seq_id_84	2479	0	0
seq_id_85	6617	0	0
seq_id_86	6983	0	0
seq_id_87	5354	0	0
seq_id_88	22548	0	0
seq_id_89	4661	0	0
seq_id_90	537	0	0
seq_id_91	515	0	0
seq_id_92	555	0	0
seq_id_93	9669	0	0
seq_id_94	31962	0	0
seq_id_95	3853	0	0
seq_id_96	2943	0	0
