fragment	length	numhm	numht
seq_id_1	654	0	1
seq_id_2	1613	1	3
seq_id_3	3315	0	0
seq_id_4	1582	0	2
seq_id_5	2726	0	1
seq_id_6	1241	0	1
seq_id_7	3540	0	1
seq_id_8	14238	1	1
seq_id_9	1355	0	1
seq_id_10	845	0	1
seq_id_11	3355	0	2
seq_id_12	8790	0	3
seq_id_13	9963	0	4
seq_id_14	3233	0	1
seq_id_15	102722	10	68
seq_id_16	10019	0	5
seq_id_17	24838	2	13
seq_id_18	3519	0	6
seq_id_19	667	0	1
seq_id_20	1302	0	0
seq_id_21	1955	0	0
seq_id_22	4180	2	2
seq_id_23	2329	0	0
seq_id_24	7635	1	2
seq_id_25	5090	1	2
seq_id_26	1117	0	0
seq_id_27	5638	5	3
seq_id_28	5434	2	2
seq_id_29	30348	6	32
seq_id_30	2026	0	0
seq_id_31	1035	0	0
seq_id_32	1351	0	0
seq_id_33	138940	12	83
seq_id_34	12122	2	12
seq_id_35	26565	7	37
seq_id_36	3228	0	1
seq_id_37	2555	0	1
seq_id_38	42208	1	11
seq_id_39	1105	0	1
seq_id_40	3060	1	3
seq_id_41	2133	0	0
seq_id_42	36999	0	3
seq_id_43	83560	0	0
seq_id_44	17750	0	0
seq_id_45	1930	0	0
seq_id_46	2124	0	0
seq_id_47	2058	0	0
seq_id_48	1776	0	0
seq_id_49	706	0	0
seq_id_50	7171	0	0
seq_id_51	2968	0	0
seq_id_52	1459	0	0
seq_id_53	13964	0	0
seq_id_54	733	0	0
seq_id_55	680	0	0
seq_id_56	5452	0	0
seq_id_57	26349	0	0
seq_id_58	1862	0	0
seq_id_59	3102	0	0
seq_id_60	6629	0	0
seq_id_61	26208	1	1
seq_id_62	1898	0	0
seq_id_63	1131	0	0
seq_id_64	568	0	0
seq_id_65	40496	0	0
seq_id_66	1907	0	0
seq_id_67	1232	0	0
seq_id_68	578	0	0
seq_id_69	18467	0	0
seq_id_70	3227	0	0
seq_id_71	558	0	0
seq_id_72	1494	0	0
seq_id_73	823	0	0
seq_id_74	696	0	0
seq_id_75	39681	0	0
seq_id_76	1412	0	0
seq_id_77	8404	0	0
seq_id_78	4833	0	0
seq_id_79	3033	0	0
seq_id_80	3817	0	0
seq_id_81	7271	0	0
seq_id_82	2471	0	0
seq_id_83	22262	0	0
seq_id_84	23706	0	0
seq_id_85	2391	0	0
seq_id_86	524	0	0
seq_id_87	9778	0	0
seq_id_88	2404	0	0
seq_id_89	1486	0	0
seq_id_90	25200	0	0
seq_id_91	1647	0	0
seq_id_92	5597	0	0
seq_id_93	11318	0	0
seq_id_94	1704	0	0
seq_id_95	71592	0	1
seq_id_96	1609	0	0
seq_id_97	3969	0	0
