fragment	length	numhm	numht
seq_id_1	27504	2	10
seq_id_2	2201	0	0
seq_id_3	17046	0	8
seq_id_4	1870	0	2
seq_id_5	4015	0	1
seq_id_6	1200	0	0
seq_id_7	2016	0	1
seq_id_8	3086	0	0
seq_id_9	8830	0	7
seq_id_10	4399	0	3
seq_id_11	1740	0	2
seq_id_12	31597	3	24
seq_id_13	4031	0	4
seq_id_14	18233	1	9
seq_id_15	2558	0	1
seq_id_16	2229	3	1
seq_id_17	1953	0	1
seq_id_18	1982	0	0
seq_id_19	10042	1	10
seq_id_20	1372	0	0
seq_id_21	1026	0	0
seq_id_22	8027	1	4
seq_id_23	2350	1	2
seq_id_24	2456	0	1
seq_id_25	3905	0	4
seq_id_26	1444	0	0
seq_id_27	4393	1	1
seq_id_28	20875	1	12
seq_id_29	4453	0	3
seq_id_30	1034	0	4
seq_id_31	1786	0	0
seq_id_32	87893	18	51
seq_id_33	5506	0	8
seq_id_34	11950	0	7
seq_id_35	4739	0	1
seq_id_36	994	0	0
seq_id_37	765	0	1
seq_id_38	5595	1	1
seq_id_39	2058	0	0
seq_id_40	152459	20	114
seq_id_41	4012	0	0
seq_id_42	7971	0	1
seq_id_43	703	0	0
seq_id_44	877	0	0
seq_id_45	5933	0	1
seq_id_46	1836	0	3
seq_id_47	1981	0	1
seq_id_48	7469	1	4
seq_id_49	8322	0	2
seq_id_50	604	0	0
seq_id_51	1276	0	0
seq_id_52	1971	0	0
seq_id_53	1088	0	0
seq_id_54	1670	0	0
seq_id_55	1527	0	0
seq_id_56	637	0	0
seq_id_57	4220	0	0
seq_id_58	1537	0	0
seq_id_59	1128	0	0
seq_id_60	3161	0	0
seq_id_61	2843	0	0
seq_id_62	635	0	0
seq_id_63	2349	0	0
seq_id_64	1186	0	0
seq_id_65	157830	0	0
seq_id_66	19998	0	0
seq_id_67	1034	0	0
seq_id_68	9902	1	0
seq_id_69	2774	0	0
seq_id_70	3311	0	0
seq_id_71	3631	0	1
seq_id_72	3338	0	0
seq_id_73	19743	0	0
seq_id_74	2305	0	0
seq_id_75	612	0	0
seq_id_76	1467	0	0
seq_id_77	4036	0	0
seq_id_78	629	0	0
seq_id_79	2719	0	0
seq_id_80	14353	0	0
seq_id_81	1300	0	0
seq_id_82	1559	0	0
seq_id_83	905	0	0
seq_id_84	4783	0	0
seq_id_85	2683	0	0
seq_id_86	23312	0	0
seq_id_87	12663	0	0
seq_id_88	2147	0	0
seq_id_89	9300	0	0
seq_id_90	11290	0	0
seq_id_91	769	0	0
seq_id_92	3742	0	0
