fragment	length	numhm	numht
seq_id_1	658	0	1
seq_id_2	19485	1	8
seq_id_3	10206	1	2
seq_id_4	843	0	1
seq_id_5	569	0	1
seq_id_6	1034	0	1
seq_id_7	11143	0	3
seq_id_8	691	0	1
seq_id_9	3182	0	1
seq_id_10	932	0	1
seq_id_11	859	0	0
seq_id_12	10836	0	2
seq_id_13	20975	2	18
seq_id_14	1435	1	0
seq_id_15	16975	0	14
seq_id_16	700	0	1
seq_id_17	790	0	2
seq_id_18	2448	0	0
seq_id_19	3290	0	4
seq_id_20	14933	1	9
seq_id_21	3763	0	0
seq_id_22	46296	7	26
seq_id_23	3847	0	0
seq_id_24	12436	1	9
seq_id_25	6787	0	6
seq_id_26	6515	0	4
seq_id_27	4817	2	2
seq_id_28	14785	2	4
seq_id_29	1956	4	1
seq_id_30	773	0	0
seq_id_31	2368	1	0
seq_id_32	2261	1	2
seq_id_33	4733	1	2
seq_id_34	630	0	0
seq_id_35	16235	6	23
seq_id_36	566	0	0
seq_id_37	10692	0	8
seq_id_38	3204	0	1
seq_id_39	38281	1	22
seq_id_40	25123	2	9
seq_id_41	4216	0	3
seq_id_42	4143	0	2
seq_id_43	1571	0	0
seq_id_44	4259	3	1
seq_id_45	832	0	1
seq_id_46	1789	0	2
seq_id_47	1640	0	0
seq_id_48	49614	6	39
seq_id_49	1470	0	0
seq_id_50	39774	5	41
seq_id_51	1319	0	0
seq_id_52	752	0	0
seq_id_53	926	0	1
seq_id_54	3372	2	7
seq_id_55	20483	3	10
seq_id_56	2828	0	0
seq_id_57	35802	1	12
seq_id_58	5475	0	1
seq_id_59	10422	0	1
seq_id_60	2667	0	0
seq_id_61	2983	0	0
seq_id_62	3222	0	0
seq_id_63	9419	0	0
seq_id_64	565	0	0
seq_id_65	4878	0	0
seq_id_66	1551	0	0
seq_id_67	21808	0	0
seq_id_68	5968	0	0
seq_id_69	7855	0	0
seq_id_70	4295	0	0
seq_id_71	1325	0	0
seq_id_72	3073	0	0
seq_id_73	1897	0	0
seq_id_74	1302	0	0
seq_id_75	2365	0	0
seq_id_76	4015	0	0
seq_id_77	1132	0	0
seq_id_78	5212	0	0
seq_id_79	3610	0	0
seq_id_80	4528	0	0
seq_id_81	9956	0	0
seq_id_82	602	0	0
seq_id_83	985	0	0
seq_id_84	1406	0	0
seq_id_85	1417	0	0
seq_id_86	2103	0	0
seq_id_87	3594	0	0
seq_id_88	2264	0	0
seq_id_89	6733	0	0
seq_id_90	2691	0	0
seq_id_91	972	0	0
seq_id_92	20557	0	0
seq_id_93	1645	0	0
seq_id_94	3624	0	0
seq_id_95	149027	1	1
seq_id_96	15667	0	0
seq_id_97	10251	0	0
seq_id_98	52599	0	0
seq_id_99	1543	0	0
seq_id_100	1116	0	0
seq_id_101	1067	0	0
seq_id_102	30373	0	0
seq_id_103	1419	0	0
seq_id_104	9321	0	0
seq_id_105	3111	0	0
seq_id_106	1041	0	0
seq_id_107	6284	0	0
seq_id_108	8849	0	0
seq_id_109	21412	0	0
seq_id_110	3765	0	0
seq_id_111	1990	0	0
seq_id_112	5094	0	0
seq_id_113	8995	0	0
seq_id_114	15346	0	0
seq_id_115	653	0	0
seq_id_116	3108	0	0
seq_id_117	5721	0	0
seq_id_118	1223	0	0
seq_id_119	2628	0	0
seq_id_120	7952	0	0
seq_id_121	3144	0	0
seq_id_122	9845	0	0
seq_id_123	4965	0	0
seq_id_124	10120	0	1
seq_id_125	1675	0	0
seq_id_126	6327	0	0
seq_id_127	3570	0	0
seq_id_128	5718	0	0
seq_id_129	5127	0	0
seq_id_130	8835	0	0
seq_id_131	1259	0	0
seq_id_132	1520	0	0
seq_id_133	279056	19	123
seq_id_134	2499	0	0
seq_id_135	1422	0	0
seq_id_136	7584	0	3
seq_id_137	547	0	1
seq_id_138	17493	1	7
seq_id_139	7740	0	3
seq_id_140	2713	0	2
seq_id_141	6895	1	6
seq_id_142	4403	0	7
seq_id_143	5665	0	0
seq_id_144	2034	0	0
seq_id_145	3726	0	0
seq_id_146	2745	0	3
seq_id_147	7138	0	3
seq_id_148	52209	2	20
seq_id_149	9882	0	1
seq_id_150	46219	8	34
seq_id_151	2096	0	6
seq_id_152	5227	3	19
seq_id_153	14063	3	5
seq_id_154	2214	0	0
seq_id_155	1904	0	0
seq_id_156	773	0	3
seq_id_157	983	1	3
seq_id_158	896	0	0
seq_id_159	11398	0	2
seq_id_160	3150	0	0
seq_id_161	9726	0	6
seq_id_162	1163	0	0
seq_id_163	2175	0	1
seq_id_164	4204	0	0
seq_id_165	659	0	0
seq_id_166	4167	0	3
seq_id_167	1162	0	0
seq_id_168	34438	5	15
seq_id_169	1331	0	0
seq_id_170	6964	0	0
seq_id_171	1394	0	0
seq_id_172	710	0	0
seq_id_173	11569	0	8
seq_id_174	9494	0	3
seq_id_175	708	0	0
seq_id_176	2852	0	0
seq_id_177	4484	0	0
seq_id_178	25077	2	40
seq_id_179	3208	0	2
seq_id_180	1491	0	0
seq_id_181	21003	1	8
seq_id_182	6412	0	0
seq_id_183	554	0	0
seq_id_184	2567	0	1
seq_id_185	12613	0	0
seq_id_186	2532	0	0
seq_id_187	934	0	0
seq_id_188	10501	0	1
seq_id_189	12249	0	4
seq_id_190	16079	0	3
seq_id_191	3465	0	0
seq_id_192	2783	1	6
seq_id_193	4561	0	3
seq_id_194	2448	0	1
seq_id_195	1805	0	1
seq_id_196	150986	3	50
seq_id_197	7560	0	5
seq_id_198	9891	0	3
seq_id_199	1213	0	2
seq_id_200	6942	0	8
seq_id_201	3317	0	1
seq_id_202	2980	0	3
seq_id_203	6727	0	5
seq_id_204	3248	0	1
seq_id_205	3022	1	1
seq_id_206	5998	0	1
seq_id_207	30112	1	10
seq_id_208	816	0	0
seq_id_209	905	0	0
seq_id_210	3411	0	1
seq_id_211	5440	0	1
seq_id_212	4265	0	1
seq_id_213	772	0	0
seq_id_214	1723	0	0
seq_id_215	831	1	0
seq_id_216	1800	0	1
seq_id_217	1040	0	0
seq_id_218	1401	0	2
seq_id_219	1919	0	0
seq_id_220	5767	0	2
seq_id_221	7289	0	0
seq_id_222	1847	0	0
seq_id_223	2557	0	0
seq_id_224	29255	0	1
seq_id_225	2346	0	0
seq_id_226	938	0	0
seq_id_227	3517	0	0
seq_id_228	3451	0	0
seq_id_229	899	0	0
seq_id_230	10724	0	0
seq_id_231	16630	0	0
seq_id_232	65263	0	0
seq_id_233	2542	0	0
seq_id_234	794	0	0
seq_id_235	1845	0	0
seq_id_236	3892	0	0
seq_id_237	3060	0	0
seq_id_238	37379	0	0
seq_id_239	5843	1	0
seq_id_240	164053	17	137
seq_id_241	1357	0	0
seq_id_242	3987	0	1
seq_id_243	913	0	0
seq_id_244	2708	0	0
seq_id_245	3319	0	0
seq_id_246	20543	1	3
seq_id_247	3355	0	0
seq_id_248	9519	0	0
seq_id_249	1087	0	0
seq_id_250	4388	0	0
seq_id_251	3978	0	0
seq_id_252	1642	0	0
seq_id_253	36057	0	3
