fragment	length	numhm	numht
seq_id_1	2537	1	4
seq_id_2	1186	0	0
seq_id_3	5442	0	2
seq_id_4	1853	0	2
seq_id_5	15616	1	2
seq_id_6	9372	0	5
seq_id_7	568	0	0
seq_id_8	1611	0	0
seq_id_9	2077	0	0
seq_id_10	5717	0	3
seq_id_11	12456	0	4
seq_id_12	78344	7	52
seq_id_13	20281	2	14
seq_id_14	30976	3	17
seq_id_15	990	0	1
seq_id_16	3077	0	2
seq_id_17	1042	0	0
seq_id_18	3271	0	3
seq_id_19	2874	0	4
seq_id_20	7210	2	2
seq_id_21	6298	0	1
seq_id_22	1484	1	1
seq_id_23	1046	0	0
seq_id_24	1672	0	0
seq_id_25	1305	0	0
seq_id_26	752	0	0
seq_id_27	1455	1	2
seq_id_28	531	0	0
seq_id_29	17938	8	7
seq_id_30	31052	5	31
seq_id_31	6546	1	2
seq_id_32	630	0	0
seq_id_33	160762	16	117
seq_id_34	2182	0	1
seq_id_35	6249	4	12
seq_id_36	1625	0	0
seq_id_37	13557	1	5
seq_id_38	35167	1	9
seq_id_39	3047	0	2
seq_id_40	1295	0	0
seq_id_41	6635	0	2
seq_id_42	8442	0	1
seq_id_43	20818	0	0
seq_id_44	1461	0	0
seq_id_45	9854	0	0
seq_id_46	4700	0	0
seq_id_47	3527	0	0
seq_id_48	1170	0	0
seq_id_49	3487	0	0
seq_id_50	1411	0	0
seq_id_51	903	0	0
seq_id_52	15695	0	0
seq_id_53	1760	0	0
seq_id_54	17425	0	0
seq_id_55	9208	0	0
seq_id_56	18900	0	0
seq_id_57	730	0	0
seq_id_58	4435	0	0
seq_id_59	5754	0	0
seq_id_60	1671	0	0
seq_id_61	1020	0	0
seq_id_62	1825	0	0
seq_id_63	802	0	0
seq_id_64	3983	0	0
seq_id_65	7249	0	0
seq_id_66	737	0	0
seq_id_67	2425	0	0
seq_id_68	2511	0	0
seq_id_69	1528	0	0
seq_id_70	1249	0	0
seq_id_71	20048	0	0
seq_id_72	5599	0	0
seq_id_73	21475	0	0
seq_id_74	737	0	0
seq_id_75	1556	0	0
seq_id_76	8590	1	0
seq_id_77	1286	0	0
seq_id_78	6250	0	0
seq_id_79	21855	0	1
seq_id_80	7601	0	0
seq_id_81	8702	0	0
seq_id_82	59824	0	0
seq_id_83	34202	0	0
seq_id_84	30006	0	0
seq_id_85	1244	0	0
seq_id_86	1205	0	0
seq_id_87	18083	0	0
seq_id_88	1209	0	0
seq_id_89	1024	0	0
seq_id_90	7932	0	0
seq_id_91	13954	0	0
seq_id_92	1961	0	0
seq_id_93	1248	0	0
seq_id_94	2946	0	0
seq_id_95	10730	0	0
seq_id_96	4818	0	0
seq_id_97	91844	0	0
seq_id_98	11520	0	1
seq_id_99	549	0	0
seq_id_100	1252	0	0
seq_id_101	9697	0	0
seq_id_102	15343	0	0
seq_id_103	9341	0	0
seq_id_104	1629	0	0
seq_id_105	546	0	0
seq_id_106	4423	0	0
seq_id_107	4806	0	0
seq_id_108	11896	0	0
seq_id_109	1715	0	0
seq_id_110	2504	0	2
seq_id_111	1854	0	0
seq_id_112	4084	1	3
seq_id_113	834	0	1
seq_id_114	2046	0	1
seq_id_115	5191	0	2
seq_id_116	14916	3	12
seq_id_117	16148	2	12
seq_id_118	14708	3	8
seq_id_119	1742	0	1
seq_id_120	698	0	0
seq_id_121	17292	1	13
seq_id_122	9872	3	1
seq_id_123	566	0	0
seq_id_124	1679	1	1
seq_id_125	505	0	0
seq_id_126	14050	2	7
seq_id_127	4181	1	0
seq_id_128	1082	0	0
seq_id_129	7298	1	5
seq_id_130	1434	0	2
seq_id_131	1072	0	1
seq_id_132	2205	0	2
seq_id_133	3205	0	3
seq_id_134	3409	0	5
seq_id_135	2245	0	0
seq_id_136	21393	0	18
seq_id_137	3235	0	2
seq_id_138	8331	1	5
seq_id_139	17085	0	4
seq_id_140	6994	0	2
seq_id_141	1810	0	0
seq_id_142	1107	0	0
seq_id_143	4132	0	1
seq_id_144	2072	0	0
seq_id_145	1265	0	0
seq_id_146	897	0	3
seq_id_147	28515	0	3
seq_id_148	1872	0	0
seq_id_149	3352	0	0
seq_id_150	2791	0	0
seq_id_151	618	0	0
seq_id_152	651	0	0
seq_id_153	1261	0	0
seq_id_154	1107	0	1
seq_id_155	3041	0	1
seq_id_156	4554	0	0
seq_id_157	6741	0	0
seq_id_158	10499	0	3
seq_id_159	1506	0	1
seq_id_160	5252	0	2
seq_id_161	23650	1	9
seq_id_162	46482	1	21
seq_id_163	572	0	0
seq_id_164	1975	0	0
seq_id_165	3486	0	1
seq_id_166	1483	0	0
seq_id_167	947	0	0
seq_id_168	17853	0	8
seq_id_169	600	0	0
seq_id_170	906	0	0
seq_id_171	20072	2	12
seq_id_172	2563	0	0
seq_id_173	44582	7	27
seq_id_174	3006	1	13
seq_id_175	581	0	2
seq_id_176	261078	16	134
seq_id_177	7389	0	2
seq_id_178	2199	0	0
seq_id_179	5511	0	1
seq_id_180	20701	2	7
seq_id_181	2542	0	2
seq_id_182	3720	0	3
seq_id_183	3617	0	1
seq_id_184	2548	0	2
seq_id_185	12599	0	0
seq_id_186	2484	0	2
seq_id_187	706	0	1
seq_id_188	2181	0	0
seq_id_189	894	0	0
seq_id_190	1816	0	0
seq_id_191	1998	0	0
seq_id_192	10283	0	4
seq_id_193	599	0	0
seq_id_194	139349	2	59
seq_id_195	851	0	1
seq_id_196	723	0	0
seq_id_197	2701	0	2
seq_id_198	9327	1	5
seq_id_199	4019	0	0
seq_id_200	5458	0	1
seq_id_201	2959	0	1
seq_id_202	2505	0	0
seq_id_203	3741	0	1
seq_id_204	4632	1	0
seq_id_205	535	0	1
seq_id_206	32801	0	4
seq_id_207	11881	0	1
seq_id_208	2517	0	0
seq_id_209	23811	0	0
seq_id_210	1380	0	0
seq_id_211	11863	0	0
seq_id_212	1698	0	0
seq_id_213	8383	0	0
seq_id_214	22907	0	0
seq_id_215	7927	0	0
seq_id_216	4558	0	0
seq_id_217	911	0	0
seq_id_218	4515	0	0
seq_id_219	10052	0	0
seq_id_220	3519	0	0
seq_id_221	1049	0	0
seq_id_222	2386	0	0
seq_id_223	1171	0	0
seq_id_224	4660	0	0
seq_id_225	21491	0	0
seq_id_226	3726	0	0
seq_id_227	2348	0	0
